업종명,업소명,소재지(도로명),소재지전화,관할기관,기준일자
일반음식점,동원등갈비,경기도 구리시 동구릉로136번길 37  A동 1층 115호 (인창동  로데오타운),,구리시청,2021-05-07
일반음식점,여수 마부홍어,경기도 구리시 안골로77번길 26 (수택동),,구리시청,2021-05-07
일반음식점,샵 갈매점,경기도 구리시 경춘북로 252  841동 A111호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
일반음식점,해든마루 자율식당,경기도 구리시 건원대로34번길 32-10 (인창동 4층),031 -557 -0444,구리시청,2021-05-07
일반음식점,초향,경기도 구리시 안골로 4 (교문동 1층), 031- 551-0717,구리시청,2021-05-07
일반음식점,김대감 참숯화로구이,경기도 구리시 동구릉로 151 (인창동),031 -551 -8588,구리시청,2021-05-07
일반음식점,와라와라훠궈,경기도 구리시 검배로 16-6  2층 (수택동),    - 563-5792,구리시청,2021-05-07
일반음식점,명화식당,경기도 구리시 원수택로64번길 98  1층 (수택동),,구리시청,2021-05-07
일반음식점,닭갈비제작소,경기도 구리시 검배로 14 (수택동),031 -569 -3737,구리시청,2021-05-07
일반음식점,구리뱅뱅,경기도 구리시 체육관로171번길 43  1층 (교문동),031 -555 -4795,구리시청,2021-05-07
일반음식점,이가네참숯풍천민물장어,경기도 구리시 수택천로 15 (수택동), 031- 566-5292,구리시청,2021-05-07
일반음식점,푸리타Purita,경기도 구리시 벌말로 182  굿모닝세화빌딩 1층 (토평동),,구리시청,2021-05-07
일반음식점,다소니,경기도 구리시 경춘로 174-6 (교문동),031 -565 -0095,구리시청,2021-05-07
일반음식점,마포한입갈비,경기도 구리시 안골로103번길 48 (수택동 1층),,구리시청,2021-05-07
일반음식점,르씨엘,경기도 구리시 안골로 43  2층 (교문동),,구리시청,2021-05-07
일반음식점,아리랑갈비 구리점,경기도 구리시 아차산로 479 (교문동  2층),031 -558 -1009,구리시청,2021-05-07
일반음식점,에스엠씨푸드,경기도 구리시 아차산로500번길 33  1층 (교문동),,구리시청,2021-05-07
일반음식점,돌직구생삼겹전문점,경기도 구리시 갈매중앙로55번길 118  1층 (갈매동),,구리시청,2021-05-07
일반음식점,안흥갈비 갈매점,경기도 구리시 갈매중앙로 91  2층 204호 (갈매동  한덕프라자),031 -574 -5395,구리시청,2021-05-07
일반음식점,오빠 어디가,경기도 구리시 경춘로172번길 2 (교문동 (2층)),031 -563 -5670,구리시청,2021-05-07
일반음식점,다원식당,경기도 구리시 체육관로171번길 7 (교문동 외 2필지 1층),031 -569 -5989,구리시청,2021-05-07
일반음식점,달인 청국장,경기도 구리시 벌말로 100 (토평동  1층),031 -556 -6006,구리시청,2021-05-07
일반음식점,내꾸미 쭈꾸미,경기도 구리시 아차산로 284  1층2층 (교문동),031 -562 -9292,구리시청,2021-05-07
일반음식점,구리장례식장식당,경기도 구리시 체육관로172번길 55 (수택동 (지층)), 031- 566-4440,구리시청,2021-05-07
일반음식점,구리 KMGM,경기도 구리시 검배로6번길 14  2층 (수택동),,구리시청,2021-05-07
일반음식점,꼬꼬옛날통닭,경기도 구리시 경춘북로 252  841동 1층 C188호 (갈매동  갈매역아이파크),,구리시청,2021-05-07
일반음식점,상구통닭&봉봉떡볶이,경기도 구리시 검배로 4  한국씨티은행 1층 (수택동),,구리시청,2021-05-07
일반음식점,봉일천 부속구이,경기도 구리시 안골로103번길 57-6 (수택동 1층),,구리시청,2021-05-07
일반음식점,오이시이 참치,경기도 구리시 동구릉로 64  1층 101호 (인창동   인창 이편한세상 상가),031 -564 -1009,구리시청,2021-05-07
일반음식점,매우당,경기도 구리시 검배로106번길 18  가동 1층 4호 (수택동),,구리시청,2021-05-07
일반음식점,비어첸 구리인창점,경기도 구리시 동구릉로 120  인성빌딩 1층 102호 일부호 (인창동),,구리시청,2021-05-07
일반음식점,심야주방월야(WOLYA),경기도 구리시 체육관로 173  2층 (교문동),,구리시청,2021-05-07
일반음식점,신화매운 갈비찜,경기도 구리시 안골로63번길 35 (수택동), 031- 567-6454,구리시청,2021-05-07
일반음식점,정이품,경기도 구리시 안골로 62 (수택동 (1층)),031 -564 -1919,구리시청,2021-05-07
일반음식점,황제능이백숙,경기도 구리시 동구릉로 203 (인창동  1  2층),,구리시청,2021-05-07
일반음식점,부산식당,경기도 구리시 안골로 12-1 (교문동), 031- 562-1671,구리시청,2021-05-07
일반음식점,푸짐한 세상,경기도 구리시 안골로63번길 14 (수택동), 031- 552-2360,구리시청,2021-05-07
일반음식점,본죽&비빔밥카페 구리인창점,경기도 구리시 건원대로34번길 25  신아월드코아 204호 (인창동),,구리시청,2021-05-07
일반음식점,황가네맷돌빈대떡,경기도 구리시 원수택로 13 (수택동 1층),031 - 552-4625,구리시청,2021-05-07
일반음식점,전국5대짬뽕명가교동짬뽕,경기도 구리시 갈매순환로204번길 7-4  1층 102호 (갈매동),,구리시청,2021-05-07
일반음식점,꽃보다족발,경기도 구리시 수택천로7번길 8  1층 (수택동),,구리시청,2021-05-07
일반음식점,세자매,경기도 구리시 벌말로147번길 28 (토평동 (1층)),    - 568-9532,구리시청,2021-05-07
일반음식점,다연,경기도 구리시 안골로103번길 19-5 (수택동), 031- 563-5883,구리시청,2021-05-07
일반음식점,인디,경기도 구리시 갈매중앙로 81-8  인디프레젠트호텔 2층 (갈매동),031 -565 -2500,구리시청,2021-05-07
일반음식점,전통시장,경기도 구리시 안골로63번길 17 (수택동 1층),,구리시청,2021-05-07
일반음식점,배달은 해드릴께,경기도 구리시 검배로29번길 19  1층 좌측호 (수택동),,구리시청,2021-05-07
일반음식점,고봉민김밥인 구리수택 한성아파트점,경기도 구리시 이문안로 72 (수택동),,구리시청,2021-05-07
일반음식점,머슴있소,경기도 구리시 원수택로 17  1층 (수택동),,구리시청,2021-05-07
일반음식점,한양마차,경기도 구리시 경춘로175번길 20 (교문동 지하1층),,구리시청,2021-05-07
일반음식점,꼬꼬네,경기도 구리시 건원대로76번길 43 (인창동 주공2단지 일반상가 지아1호), 031- 556-3434,구리시청,2021-05-07
일반음식점,금화호프,경기도 구리시 아차산로500번길 82 (교문동), 031- 568-3838,구리시청,2021-05-07
일반음식점,착한 미식가,경기도 구리시 이문안로129번길 12-7  101호 (수택동),,구리시청,2021-05-07
일반음식점,마라 3끼,경기도 구리시 안골로63번길 14-29 (수택동 (1층)), 031- 567-6262,구리시청,2021-05-07
일반음식점,아이라이크캣,경기도 구리시 검배로 28-8  2층 (수택동),,구리시청,2021-05-07
일반음식점,술퍼마켓,경기도 구리시 벌말로147번길 42 (토평동  1층),031 -556 -7778,구리시청,2021-05-07
일반음식점,쭈노치킨,경기도 구리시 동구릉로136번길 37 (인창동 로데오상가 A동113호),,구리시청,2021-05-07
일반음식점,성림식당,경기도 구리시 동구릉로 65 (인창동 1층),031 -551 -0029,구리시청,2021-05-07
일반음식점,호프광장,경기도 구리시 수택천로 22 (수택동  5), 031- 553-2954,구리시청,2021-05-07
일반음식점,갈매탕,경기도 구리시 갈매중앙로55번길 110  1층 (갈매동),031 -573 -8983,구리시청,2021-05-07
일반음식점,부흥식당,경기도 구리시 안골로97번길 22 (수택동 1층), 031-5531- 335,구리시청,2021-05-07
일반음식점,만나 족발,경기도 구리시 검배로93번길 7  1층 (수택동  풍림주택),,구리시청,2021-05-07
일반음식점,황금식당,경기도 구리시 경춘로242번길 21 (수택동),031 -552 -0056,구리시청,2021-05-07
일반음식점,JM,경기도 구리시 체육관로 168-1 (수택동 외 1필지(1층)),,구리시청,2021-05-07
일반음식점,쎈언니,경기도 구리시 검배로48번길 11-11  1층 (수택동),,구리시청,2021-05-07
일반음식점,팔당민물장어,경기도 구리시 건원대로 73  1층 (인창동  나동),031 -554 -4800,구리시청,2021-05-07
일반음식점,굴이구리인창식당,경기도 구리시 체육관로161번길 15 (교문동 1층),,구리시청,2021-05-07
일반음식점,한끼,경기도 구리시 동구릉로53번길 4  동진오피스텔 1층 103호 (인창동),,구리시청,2021-05-07
일반음식점,보보스(BOBOS),경기도 구리시 경춘로 184  2층 (교문동),,구리시청,2021-05-07
일반음식점,비가우돈,경기도 구리시 아차산로506번길 32  1층 (교문동), 031- 566-2020,구리시청,2021-05-07
일반음식점,소나무 호프치킨,경기도 구리시 검배로59번길 10-12 (수택동), 031- 551-0542,구리시청,2021-05-07
일반음식점,자성분식,경기도 구리시 이문안로 101  강학빌딩 103호 (수택동),,구리시청,2021-05-07
일반음식점,오송식품사업부,경기도 구리시 벌말로 101 (토평동),031 -557 -1983,구리시청,2021-05-07
일반음식점,황씨네순대국밥,경기도 구리시 동구릉로 145 (인창동), 031- 557-5855,구리시청,2021-05-07
일반음식점,불타는여고24시떡볶이,경기도 구리시 이문안로 106  104호 (수택동),,구리시청,2021-05-07
일반음식점,담터갈비,경기도 구리시 금강로 50 (갈매동 1층 2층),    - 573-9595,구리시청,2021-05-07
일반음식점,사골칼국수,경기도 구리시 안골로77번길 6 (수택동 1층), 031- 557-9672,구리시청,2021-05-07
일반음식점,송가네 두부촌,경기도 구리시 아차산로405번길 31  1층 (교문동),,구리시청,2021-05-07
일반음식점,짬뽕본색,경기도 구리시 원수택로 64 (수택동 (1층)),031 -568 -3339,구리시청,2021-05-07
일반음식점,헤이판,경기도 구리시 경춘로 218-5 (수택동  2층),031 -563 -4305,구리시청,2021-05-07
일반음식점,보배네곱창,경기도 구리시 안골로103번길 55 (수택동 1층), 031- 568-6562,구리시청,2021-05-07
일반음식점,리틀파스타 인창점,경기도 구리시 건원대로 44 (인창동  태영빌딩 211호),,구리시청,2021-05-07
일반음식점,레인보우,경기도 구리시 안골로19번길 9  1층 (교문동),,구리시청,2021-05-07
일반음식점,청솔포차,경기도 구리시 안골로97번길 22 (수택동 1층),,구리시청,2021-05-07
일반음식점,중국성,경기도 구리시 경춘북로182번길 35 (갈매동), 031- 528-3204,구리시청,2021-05-07
일반음식점,에바돈가츠 수택점,경기도 구리시 체육관로80번길 41 (수택동  105호),,구리시청,2021-05-07
일반음식점,황해 중화요리,경기도 구리시 안골로20번길 22 (교문동  1층),,구리시청,2021-05-07
일반음식점,상구통닭&봉봉떡볶이,경기도 구리시 동구릉로53번길 4  114호 (인창동),031 -552 -3982,구리시청,2021-05-07
일반음식점,별천지호프,경기도 구리시 검배로29번길 17 (수택동 1층),031 -553 -9293,구리시청,2021-05-07
일반음식점,크라운호프 구리돌다리점,경기도 구리시 안골로97번길 56 (수택동), 031- 555-1737,구리시청,2021-05-07
일반음식점,꺼멍어멍,경기도 구리시 체육관로172번길 54-6  1층 (수택동),,구리시청,2021-05-07
일반음식점,아웃닭 구리점,경기도 구리시 검배로6번길 23  2층 (수택동),031 -555 -4560,구리시청,2021-05-07
일반음식점,나루카탁 인창점,경기도 구리시 건원대로 44 (인창동  404호),031 -566 -1488,구리시청,2021-05-07
일반음식점,우미촌,경기도 구리시 우미내길 11-1  1층 (아천동),,구리시청,2021-05-07
일반음식점,맥주통 인창점,경기도 구리시 동구릉로85번길 13 (인창동 (1층)),,구리시청,2021-05-07
일반음식점,수산한횟집,경기도 구리시 경춘로242번길 37 (수택동 1층),    -552 -0209,구리시청,2021-05-07
일반음식점,지직스,경기도 구리시 벌말로147번길 55  1층 (토평동),,구리시청,2021-05-07
일반음식점,꾸리꾸이 소돌곱창,경기도 구리시 동구릉로136번길 37  아이원패션로데오타운 A동 1층 102호 (인창동),,구리시청,2021-05-07
일반음식점,덕부네 갈매점,경기도 구리시 갈매순환로204번길 60-12  1층 (갈매동),,구리시청,2021-05-07
일반음식점,현지분식,경기도 구리시 검배로48번길 9 (수택동 (1층)), 031- 551-6168,구리시청,2021-05-07
일반음식점,생생 아귀찜,경기도 구리시 검배로 41  1층 (수택동),,구리시청,2021-05-07
일반음식점,개미식당,경기도 구리시 벌말로 205 (수택동), 031- 569-8745,구리시청,2021-05-07
일반음식점,키노야 돌다리점,경기도 구리시 안골로63번길 33 (수택동), 031- 552-5292,구리시청,2021-05-07
일반음식점,부뚜막,경기도 구리시 이문안로136번길 7 (토평동 (108  109호)),    - 562-4568,구리시청,2021-05-07
일반음식점,육회공작소,경기도 구리시 안골로103번길 41  1층 (수택동),,구리시청,2021-05-07
일반음식점,행복한밥상,경기도 구리시 동구릉로389번길 4 (사노동),031 -528 -0063,구리시청,2021-05-07
일반음식점,뼈대있는 전라도 감자탕,경기도 구리시 장자대로86번길 14-10 (수택동  2층),031 -566 -9248,구리시청,2021-05-07
일반음식점,피자스톰 구리점,경기도 구리시 검배로15번길 26  1층 (수택동),,구리시청,2021-05-07
일반음식점,심담은갈비,경기도 구리시 동구릉로85번길 49 (인창동  101 102호),,구리시청,2021-05-07
일반음식점,우정식당,경기도 구리시 검배로72번길 11-4 (수택동 (1층)), 031- 551-7114,구리시청,2021-05-07
일반음식점,전설의옛날통닭,경기도 구리시 검배로84번길 20 (수택동  1층),031 -555 -6250,구리시청,2021-05-07
일반음식점,족발21,경기도 구리시 장자대로13번길 77  1층 (교문동),,구리시청,2021-05-07
일반음식점,대만원,경기도 구리시 건원대로99번길 23 (인창동 1층),031 -565 -8874,구리시청,2021-05-07
일반음식점,둘둘치킨,경기도 구리시 건원대로99번길 31 (인창동), 031- 567-2282,구리시청,2021-05-07
