사업체명,관리번호,지번코드,지번주소
농업회사법인동방팜스,3116510852,4.16101E+18,경기도 광주시 목동 광남안로
동빈푸드 (주),3119630673,4.16101E+18,경기도 광주시 목동 광남안로
농업회사법인 다온푸드 주식회사,3119630748,4.16101E+18,경기도 광주시 목동 광남안로
(주)이어수산,1831505705,4.16101E+18,경기도 광주시 목동 광남안로
이어수산,3115482132,4.16101E+18,경기도 광주시 목동 광남안로
주은물산,3112120938,4.16101E+18,경기도 광주시 목동 광남안로
SJ아크릴,3110130301,4.16101E+18,경기도 광주시 태전동 광남안로
민로지스,3119630761,4.16101E+18,경기도 광주시 목동 광남안로
주식회사 신흥오일,3119630778,4.16101E+18,경기도 광주시 목동 광남안로
에스에이테크,3100075226,4.16101E+18,경기도 광주시 목동 광남안로
농업회사법인(주)나야상사,3117151478,4.16101E+18,경기도 광주시 목동 광남안로
옥토골한식뷔페,3115441028,4.16101E+18,경기도 광주시 목동 광남안로
창원산업,1831505215,4.16101E+18,경기도 광주시 목동 광남안로
창원산업,3117151482,4.16101E+18,경기도 광주시 목동 광남안로
(주)지니아이엔티엘,3117151490,4.16101E+18,경기도 광주시 목동 광남안로
라인워터테크,3119630787,4.16101E+18,경기도 광주시 목동 광남안로
가로세로,3117151494,4.16101E+18,경기도 광주시 목동 광남안로
친절카쎈타,3102140720,4.16101E+18,경기도 광주시 목동 광남안로
정화산업,3106071476,4.16101E+18,경기도 광주시 목동 광남안로
세창실업,3109120021,4.16101E+18,경기도 광주시 목동 광남안로
장연공업사,3119630867,4.16101E+18,경기도 광주시 목동 광남안로
신영레이저*,3119630976,4.16101E+18,경기도 광주시 목동 광남안로
미래정공,3108136906,4.16101E+18,경기도 광주시 목동 광남안로
주식회사 프렌드,1831505591,4.16101E+18,경기도 광주시 목동 광남안로
동양아이피,3119631074,4.16101E+18,경기도 광주시 목동 광남안로
명진테크,3107100644,4.16101E+18,경기도 광주시 목동 광남안로
(주)팩플러스*,3111119235,4.16101E+18,경기도 광주시 태전동 광남안로
(주)농업회사법인건국상사,31N1604681,4.16101E+18,경기도 광주시 태전동 옥토골길
디앤에프,31N1604704,4.16101E+18,경기도 광주시 목동 광남안로
소이디자인,31N1607704,4.16101E+18,경기도 광주시 목동 광남안로
라인워터테크,31N1609351,4.16101E+18,경기도 광주시 목동 광남안로
국보,31N1606487,4.16101E+18,경기도 광주시 목동 광남안로
아이엠메탈,1831505425,4.16101E+18,경기도 광주시 목동 광남안로
하나종합금속,31N1604770,4.16101E+18,경기도 광주시 목동 광남안로
(주)홍남물류,31N1606617,4.16101E+18,경기도 광주시 목동 광남안로
러피 스튜디오 (STUDIO ROUGHY),1831505592,4.16101E+18,경기도 광주시 목동 광남안로
케이앤비 씨앤씨(K&B C&C),1831505326,4.16101E+18,경기도 광주시 목동 광남안로
공간(3PL),1831505808,4.16101E+18,경기도 광주시 목동 광남안로
태양유통,1831505230,4.16101E+18,경기도 광주시 태전동 옥토골길
(주) 트랜스폼,1831505788,4.16101E+18,경기도 광주시 태전동 옥토골길
대한플라테크(주)*,3100444761,4.16101E+18,경기도 광주시 목동 진토길
(주)창*,3114356394,4.16101E+18,경기도 광주시 목동 진토길
성지실업,3100444789,4.16101E+18,경기도 광주시 목동 진토길
용두산업,3106017132,4.16101E+18,경기도 광주시 목동 진토길
주식회사 용두,3119632287,4.16101E+18,경기도 광주시 목동 진토길
와이디농자재,3115444610,4.16101E+18,경기도 광주시 목동 진토길
삼성칠,3110130469,4.16101E+18,경기도 광주시 목동 진토길
어우리,3115403952,4.16101E+18,경기도 광주시 목동 진토길
비앤비 프로세싱,3109119981,4.16101E+18,경기도 광주시 목동 진토길
샘가구,3106139879,4.16101E+18,경기도 광주시 목동 진토길
성호지퍼,3106073224,4.16101E+18,경기도 광주시 목동 진토길
정한가구,3113513586,4.16101E+18,경기도 광주시 목동 진토길
부광산업,3100444776,4.16101E+18,경기도 광주시 목동 진토길
원해식품,3114587201,4.16101E+18,경기도 광주시 목동 진토길
(주)대건가구*,3100444775,4.16101E+18,경기도 광주시 목동 진토길
내츄럴바이오,3108136832,4.16101E+18,경기도 광주시 목동 진토길
(주)내츄럴 바이오*,3113178618,4.16101E+18,경기도 광주시 목동 진토길
(주)인다인,3109090790,4.16101E+18,경기도 광주시 목동 진토길
(주)영신브이에스씨*,3100444774,4.16101E+18,경기도 광주시 목동 진토길
하이랜드산업,3107019715,4.16101E+18,경기도 광주시 목동 진토길
신한산업,3110130504,4.16101E+18,경기도 광주시 목동 진토길
경일기계,3109119872,4.16101E+18,경기도 광주시 목동 진토길
주식회사  경일이엔씨*,3115520641,4.16101E+18,경기도 광주시 목동 진토길
세진정밀판금,3107004237,4.16101E+18,경기도 광주시 목동 진토길
제일분체액체도장산업(제2공장),3110130566,4.16101E+18,경기도 광주시 목동 진토길
케이티 이엔지 (KT ENG),3119632300,4.16101E+18,경기도 광주시 목동 진토길
탑이엔지,3109120193,4.16101E+18,경기도 광주시 목동 진토길
롯데칠성음료 중원점,1831505166,4.16101E+18,경기도 광주시 목동 진토길
씨씨민트(CCMinT),3109120045,4.16101E+18,경기도 광주시 목동 진토길
월드종합유통,31N1609524,4.16101E+18,경기도 광주시 목동 진토길
주식회사 선진갤러리,1831505532,4.16101E+18,경기도 광주시 목동 진토길
선진갤러리,3113090233,4.16101E+18,경기도 광주시 목동 진토길
선진에코,31N1606704,4.16101E+18,경기도 광주시 목동 진토길
수작,3114587185,4.16101E+18,경기도 광주시 목동 진토길
정수기공,3115504255,4.16101E+18,경기도 광주시 목동 진토길
미래푸드*,3115527890,4.16101E+18,경기도 광주시 목동 진토길
전국식자재물류협동조합,3116504203,4.16101E+18,경기도 광주시 목동 진토길
KS테크,3117152319,4.16101E+18,경기도 광주시 목동 진토길
장성ENG,3119632495,4.16101E+18,경기도 광주시 목동 진토길
유일정밀,3116507948,4.16101E+18,경기도 광주시 목동 진토길
정호건축,3116292333,4.16101E+18,경기도 광주시 목동 진토길
정호하자보수,3117152325,4.16101E+18,경기도 광주시 목동 진토길
은선금속(주),3109120107,4.16101E+18,경기도 광주시 목동 염소골길
(주) 푸드벅스,3107040517,4.16101E+18,경기도 광주시 목동 염소골길
거성금속,3109139891,4.16101E+18,경기도 광주시 목동 염소골길
원광튜브,3115459063,4.16101E+18,경기도 광주시 목동 염소골길
한일상사,3101007447,4.16101E+18,경기도 광주시 목동 염소골길
한일우레탄,1831505421,4.16101E+18,경기도 광주시 목동 염소골길
(주) 엠에스분체,3119632312,4.16101E+18,경기도 광주시 목동 진토길
주식회사 올싸인(ALL SIGN CO.Ltd),1831505679,4.16101E+18,경기도 광주시 목동 진토길
(주) 우성스틸앤엘리베이터,3119632476,4.16101E+18,경기도 광주시 목동 진토길
옥토부동산,3115441042,4.16101E+18,경기도 광주시 목동 광남안로
주식회사 미르홈,1831505841,4.16101E+18,경기도 광주시 목동 진토길
신신전자의료기,3107009012,4.16101E+18,경기도 광주시 목동 진토길
디에치텍,1831505495,4.16101E+18,경기도 광주시 목동 진토길
주식회사케이앤피,31N1604964,4.16101E+18,경기도 광주시 목동 진토길
주식회사 대한이노테크,1831505762,4.16101E+18,경기도 광주시 목동 진토길
SS-WOOD,3111121140,4.16101E+18,경기도 광주시 목동 진토길21번길
스마일퍼니처,3115358015,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)히스텍,3111121295,4.16101E+18,경기도 광주시 목동 진토길
경민산업,3113202492,4.16101E+18,경기도 광주시 목동 진토길
광일박스,3106062884,4.16101E+18,경기도 광주시 목동 진토길
형제기업,3108137186,4.16101E+18,경기도 광주시 목동 진토길21번길
레인보우스케이프(주),3104115633,4.16101E+18,경기도 광주시 목동 진토길
대원조경산업,3104115634,4.16101E+18,경기도 광주시 목동 진토길
CCD푸드,3113504835,4.16101E+18,경기도 광주시 목동 진토길
(주)피에스티,3117152334,4.16101E+18,경기도 광주시 목동 진토길
주식회사 다원하우징,1831505937,4.16101E+18,경기도 광주시 목동 진토길
(주) 송원건설,1831505276,4.16101E+18,경기도 광주시 목동 진토길
주식회사 지게니아,3106141990,4.16101E+18,경기도 광주시 목동 진토길
안성금속공업사,3106141799,4.16101E+18,경기도 광주시 목동 진토길
(주)스위트코리아*,3110130493,4.16101E+18,경기도 광주시 목동 진토길
신양산업사,3100444763,4.16101E+18,경기도 광주시 목동 진토길21번길
크로바쇼파*,3101063451,4.16101E+18,경기도 광주시 목동 진토길21번길
네이처가구,3113031489,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)일호앤시티*,3116530143,4.16101E+18,경기도 광주시 목동 진토길21번길
보고산업,3100088527,4.16101E+18,경기도 광주시 목동 진토길21번길
율진프라임(주)*,3101081479,4.16101E+18,경기도 광주시 목동 진토길21번길
선영섬유,3106078976,4.16101E+18,경기도 광주시 목동 진토길21번길
동성풍력,3109119927,4.16101E+18,경기도 광주시 목동 진토길21번길
에스제이이엔지(SJ ENG),3115409544,4.16101E+18,경기도 광주시 목동 진토길21번길
아트플러스디자인,3107020518,4.16101E+18,경기도 광주시 목동 진토길21번길
하이크론 (주),3116512268,4.16101E+18,경기도 광주시 목동 진토길21번길
리모드,31N1613086,4.16101E+18,경기도 광주시 목동 진토길21번길
리모드 가구,3119633187,4.16101E+18,경기도 광주시 목동 진토길21번길
신우NC산업*,3106071658,4.16101E+18,경기도 광주시 목동 진토길21번길
칼로스,1831505914,4.16101E+18,경기도 광주시 목동 진토길21번길
칼로스,3119633259,4.16101E+18,경기도 광주시 목동 진토길21번길
캔특수가스,3115593667,4.16101E+18,경기도 광주시 목동 진토길21번길
주식회사 케이앤지,3115545625,4.16101E+18,경기도 광주시 목동 진토길21번길
제일가스텍,3116509578,4.16101E+18,경기도 광주시 목동 진토길21번길
미래에너지,3119633280,4.16101E+18,경기도 광주시 목동 진토길21번길
광주종합가스,3106057591,4.16101E+18,경기도 광주시 목동 진토길21번길
성진산업,3115334914,4.16101E+18,경기도 광주시 목동 진토길21번길
S.M 퍼니쳐,3117152436,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)새한하이텍*,3106038695,4.16101E+18,경기도 광주시 목동 진토길21번길
신성에너텍(주),3108136924,4.16101E+18,경기도 광주시 목동 진토길21번길
주식회사 기림케이앤피,3107021920,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)코리아엠에프,31N1613102,4.16101E+18,경기도 광주시 목동 진토길21번길
도트퍼니처,1104128469,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)모티브(광주점)*,3103158168,4.16101E+18,경기도 광주시 목동 진토길21번길
원광케미칼 주식회사*,3113331228,4.16101E+18,경기도 광주시 목동 진토길21번길
타미케미칼(他美케미칼),3116509566,4.16101E+18,경기도 광주시 목동 진토길21번길
알파산업,3106070367,4.16101E+18,경기도 광주시 목동 진토길21번길
주식회사 엠퍼니,3115537916,4.16101E+18,경기도 광주시 목동 진토길21번길
주식회사 아린엠에이치씨,3115533976,4.16101E+18,경기도 광주시 목동 진토길21번길
JY,3117153607,4.16101E+18,경기도 광주시 목동 진토길
주영트레이딩(주)*,3115555122,4.16101E+18,경기도 광주시 목동 진토길
"주식회사 제이와이(JY Co., Ltd)",3119633350,4.16101E+18,경기도 광주시 목동 진토길
주식회사 코펙스,3114365280,4.16101E+18,경기도 광주시 목동 진토길
(주) 다인에프씨,3117153694,4.16101E+18,경기도 광주시 목동 진토길21번길
우주통상,1108122928,4.16101E+18,경기도 광주시 목동 진토길
대광스프링산업,3112120712,4.16101E+18,경기도 광주시 목동 진토길21번길
성남벤딩공업,3107020030,4.16101E+18,경기도 광주시 목동 진토길21번길
(주)지송가구*,3114368576,4.16101E+18,경기도 광주시 목동 진토길21번길
HM메탈리어,1831505313,4.16101E+18,경기도 광주시 목동 진토길21번길
GS25 목동대명점,3119633367,4.16101E+18,경기도 광주시 목동 광남안로
성호사,3117153709,4.16101E+18,경기도 광주시 목동 광남안로
삼원코리아*,3111121247,4.16101E+18,경기도 광주시 목동 광남안로
한일유통,3116330757,4.16101E+18,경기도 광주시 목동 광남안로
태창건구,3115615708,4.16101E+18,경기도 광주시 목동 광남안로
암사강화유리,3115773379,4.16101E+18,경기도 광주시 목동 광남안로
두레정밀,3112120742,4.16101E+18,경기도 광주시 목동 광남안로
이길산업전기,3115476954,4.16101E+18,경기도 광주시 목동 광남안로
태건푸드,3116512098,4.16101E+18,경기도 광주시 목동 광남안로
한신콤푸레샤,3119634429,4.16101E+18,경기도 광주시 목동 광남안로
태성종합공구,3119633388,4.16101E+18,경기도 광주시 목동 광남안로
현진타이어,3117153806,4.16101E+18,경기도 광주시 목동 광남안로
렉스톤오르간,3100041687,4.16101E+18,경기도 광주시 목동 광남안로
렉스톤파이프오르간,3116512205,4.16101E+18,경기도 광주시 목동 광남안로
은성주물  주식회사*,3106070779,4.16101E+18,경기도 광주시 목동 광남안로
삼보(주),3100444737,4.16101E+18,경기도 광주시 목동 광남안로
주식회사 위니아남부물류센터,1831505786,4.16101E+18,경기도 광주시 태전동 광남안로
(주)위니아 남부물류센타,3119634276,4.16101E+18,경기도 광주시 태전동 광남안로
GNSF(주)(물류센타)광주점,3107009057,4.16101E+18,경기도 광주시 목동 광남안로
주식회사 진성화학 목동지점,3115544435,4.16101E+18,경기도 광주시 목동 광남안로
(주)부성타이텍스,3100448208,4.16101E+18,경기도 광주시 목동 광남안로
오로라가구,3106067944,4.16101E+18,경기도 광주시 목동 광남안로
화성산업,3113195638,4.16101E+18,경기도 광주시 목동 광남안로
남원자원,3112120705,4.16101E+18,경기도 광주시 목동 광남안로
동원가구산업,3108136871,4.16101E+18,경기도 광주시 목동 광남안로
금성스크랩,3111121182,4.16101E+18,경기도 광주시 목동 광남안로
덕영산업,3114369666,4.16101E+18,경기도 광주시 목동 광남안로129번길
주식회사 유성엔지니어링,3115540303,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)엠투글로벌,3116360727,4.16101E+18,경기도 광주시 목동 광남안로129번길
토탈리사이클링,3115619795,4.16101E+18,경기도 광주시 목동 광남안로129번길
세경정밀,3116512217,4.16101E+18,경기도 광주시 목동 광남안로129번길
천하공업사,3100444757,4.16101E+18,경기도 광주시 목동 광남안로129번길
동서카본,3114290450,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)토탈음향,3106073909,4.16101E+18,경기도 광주시 목동 광남안로129번길
합동과학,1100140424,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)제이씨가스,3106076861,4.16101E+18,경기도 광주시 목동 광남안로129번길
신젠타코리아(주)광주지점,3113067705,4.16101E+18,경기도 광주시 목동 광남안로129번길
K& j 실업,3114573348,4.16101E+18,경기도 광주시 목동 광남안로129번길
풍성산업 주식회사,3114368573,4.16101E+18,경기도 광주시 목동 광남안로129번길
웰로스코리아(광주공장),3115463166,4.16101E+18,경기도 광주시 목동 광남안로129번길
광주실업,3117153891,4.16101E+18,경기도 광주시 목동 광남안로129번길
현대화성(주),3100444756,4.16101E+18,경기도 광주시 목동 광남안로129번길
신혜인식품,1103223722,4.16101E+18,경기도 광주시 목동 광남안로129번길
주식회사신혜인식품,31N1613235,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)블라인드팩토리,3110021303,4.16101E+18,경기도 광주시 목동 광남안로129번길
장군보살,3107008730,4.16101E+18,경기도 광주시 목동 광남안로129번길
세영정밀,3115391493,4.16101E+18,경기도 광주시 목동 광남안로129번길
대연기계,3116510963,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)에어펠지점,3117154928,4.16101E+18,경기도 광주시 목동 광남안로129번길
주식회사 굿에어시스템,3119634289,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)골든포스트,3107117208,4.16101E+18,경기도 광주시 목동 광남안로129번길
디에스테크,1831505870,4.16101E+18,경기도 광주시 목동 광남안로129번길
키그린(주*,3108137128,4.16101E+18,경기도 광주시 목동 광남안로129번길
(주)카비원*,3103161833,4.16101E+18,경기도 광주시 목동 광남안로129번길
주식회사평우서비스,3114086173,4.16101E+18,경기도 광주시 목동 광남안로129번길
은성하이테크,3114054177,4.16101E+18,경기도 광주시 목동 광남안로129번길
은성ENG,31N1611415,4.16101E+18,경기도 광주시 목동 광남안로129번길
우성테크,3112120888,4.16101E+18,경기도 광주시 목동 광남안로129번길
테바특수용접,3117155013,4.16101E+18,경기도 광주시 목동 광남안로129번길
유성공업사,31N1611416,4.16101E+18,경기도 광주시 목동 광남안로129번길
은성테크 주식회사,3119634419,4.16101E+18,경기도 광주시 목동 광남안로129번길
보성판넬,3104115586,4.16101E+18,경기도 광주시 목동 0
(주)원엠티*,3115007495,4.16101E+18,경기도 광주시 목동 광남안로
한양중기매매상사,31N1613289,4.16101E+18,경기도 광주시 목동 광남안로129번길
창조,1831505794,4.16101E+18,경기도 광주시 태전동 광남안로
(주)마이미 코리아,3112120759,4.16101E+18,경기도 광주시 직동 광남안로
주식회사 휴렉스,3111121416,4.16101E+18,경기도 광주시 직동 광남안로
툰투리코리아,3116502468,4.16101E+18,경기도 광주시 직동 광남안로
세진산업개발(주)*,3102140700,4.16101E+18,경기도 광주시 직동 직동로
해송F&C,3116503231,4.16101E+18,경기도 광주시 직동 광남안로
현대가구,3114369660,4.16101E+18,경기도 광주시 직동 광남안로
(주)서울푸드시스템,3111012812,4.16101E+18,경기도 광주시 직동 광남안로
(주)유림후르츠,3116503391,4.16101E+18,경기도 광주시 직동 광남안로431번길
국제상공주식회사,3116504188,4.16101E+18,경기도 광주시 직동 광남안로431번길
대경산업,3116503379,4.16101E+18,경기도 광주시 직동 광남안로
신우피오씨,3115372277,4.16101E+18,경기도 광주시 직동 광남안로
T.M 오토,3116504324,4.16101E+18,경기도 광주시 직동 광남안로
(주)재운*,3115542232,4.16101E+18,경기도 광주시 직동 광남안로
고릴라,3116504321,4.16101E+18,경기도 광주시 직동 광남안로
라인업,3106063718,4.16101E+18,경기도 광주시 직동 광남안로
주식회사 네오에프디,3117155029,4.16101E+18,경기도 광주시 직동 광남안로
미래유통,3116503369,4.16101E+18,경기도 광주시 직동 광남안로
한스피엔지,3117155134,4.16101E+18,경기도 광주시 직동 광남안로
트라메자*,3107004502,4.16101E+18,경기도 광주시 직동 광남안로
은호제화상사*,3102140393,4.16101E+18,경기도 광주시 직동 광남안로
(주)선진플러스,3113440658,4.16101E+18,경기도 광주시 직동 직동로
국보,3106065963,4.16101E+18,경기도 광주시 직동 광남안로
무지개유리,3116502873,4.16101E+18,경기도 광주시 직동 광남안로
경기보루,3119635662,4.16101E+18,경기도 광주시 직동 광남안로
정원,3119635681,4.16101E+18,경기도 광주시 직동 광남안로
혜성산업사,3107045784,4.16101E+18,경기도 광주시 직동 광남안로
디자인 삼영,3114368588,4.16101E+18,경기도 광주시 직동 광남안로
주식회사 원스탑로지스 직동지점,3114365275,4.16101E+18,경기도 광주시 직동 직동로
(주)원스탑로지스광주지점,3115007487,4.16101E+18,경기도 광주시 직동 직동로
주식회사 원스탑에어앤씨,3115539580,4.16101E+18,경기도 광주시 직동 직동로
비앤에스코페레이션,3115281248,4.16101E+18,경기도 광주시 직동 직동로
동광연마,3116502932,4.16101E+18,경기도 광주시 직동 직동로
드림퍼니처,3114367466,4.16101E+18,경기도 광주시 직동 직동로
문화금형,3109119960,4.16101E+18,경기도 광주시 직동 고불로
Y모터스,3104012716,4.16101E+18,경기도 광주시 직동 고불로
광남자동차공업사,1831505574,4.16101E+18,경기도 광주시 직동 고불로
광남자동차정비사업소,3116502955,4.16101E+18,경기도 광주시 직동 고불로
동일기계,3106061221,4.16101E+18,경기도 광주시 직동 고불로
하남푸드,3114366417,4.16101E+18,경기도 광주시 직동 고불로
오토라인,3113370418,4.16101E+18,경기도 광주시 직동 고불로
우영산업,3115455719,4.16101E+18,경기도 광주시 직동 고불로
울트라 건설철물,3113118387,4.16101E+18,경기도 광주시 직동 고불로
정진축산,3109011077,4.16101E+18,경기도 광주시 직동 고불로
정진축산,31N1613428,4.16101E+18,경기도 광주시 직동 고불로
경기종합상사,3114366379,4.16101E+18,경기도 광주시 직동 고불로
한영테크,3114575494,4.16101E+18,경기도 광주시 직동 고불로
신화테크,3119635779,4.16101E+18,경기도 광주시 직동 고불로
광주공원,3102140706,4.16101E+18,경기도 광주시 직동 고불로
(주)성신정밀화학,3116521697,4.16101E+18,경기도 광주시 태전동 고불로
일영부동산,3114369681,4.16101E+18,경기도 광주시 태전동 고불로279번길
주식회사 대양*,3100361239,4.16101E+18,경기도 광주시 태전동 고불로279번길
(주)수국*,3112120823,4.16101E+18,경기도 광주시 태전동 고불로279번길
진우드 인테리어,3115566992,4.16101E+18,경기도 광주시 태전동 고불로279번길
진우드*,3115566991,4.16101E+18,경기도 광주시 태전동 고불로279번길
(주)디자인벤처스,3115698205,4.16101E+18,경기도 광주시 태전동 고불로279번길
(주)나우스넷,3109116557,4.16101E+18,경기도 광주시 태전동 고불로279번길
황동산업(주)태전동공장*,3108137195,4.16101E+18,경기도 광주시 태전동 고불로279번길
청솔식당,3113087931,4.16101E+18,경기도 광주시 태전동 고불로279번길
인성산업,3117156751,4.16101E+18,경기도 광주시 태전동 고불로279번길
아모스,3100447131,4.16101E+18,경기도 광주시 태전동 고불로279번길
주식회사 아모스*,3117156837,4.16101E+18,경기도 광주시 태전동 고불로279번길
금단식당,3115114364,4.16101E+18,경기도 광주시 태전동 고불로
주식회사 일터노무안전관리,3117156928,4.16101E+18,경기도 광주시 태전동 고불로
(주) 미도제화*,3115240452,4.16101E+18,경기도 광주시 태전동 고불로
뉴플랜라이팅,31N1613429,4.16101E+18,경기도 광주시 태전동 고불로
(주)에스엔테크（S．N TECH）*,3112120862,4.16101E+18,경기도 광주시 태전동 고불로279번길
해성전자,3100447977,4.16101E+18,경기도 광주시 태전동 고불로279번길
태영정밀,3115614860,4.16101E+18,경기도 광주시 태전동 고불로279번길
(주) 일과 사람,3107020382,4.16101E+18,경기도 광주시 태전동 고불로279번길
우리테크(WOORI TECH),3113458301,4.16101E+18,경기도 광주시 태전동 고불로279번길
일엔테크,3115490658,4.16101E+18,경기도 광주시 태전동 고불로279번길
레이저텍,3116503069,4.16101E+18,경기도 광주시 태전동 고불로279번길
명진테크,3116503128,4.16101E+18,경기도 광주시 태전동 고불로279번길
커스텀 메탈,3115594320,4.16101E+18,경기도 광주시 태전동 고불로279번길
(주)sm디자인,3116611846,4.16101E+18,경기도 광주시 태전동 고불로279번길
주식회사 필리스*,3106161071,4.16101E+18,경기도 광주시 태전동 고불로279번길
디크리트*,3115195586,4.16101E+18,경기도 광주시 태전동 고불로279번길
현대미디어(주)*,3111014771,4.16101E+18,경기도 광주시 태전동 고불로279번길
1급대광모터스,3113218236,4.16101E+18,경기도 광주시 태전동 고불로
(주)오진양행,3114576581,4.16101E+18,경기도 광주시 직동 광남안로
주식회사한국대형정비,3117157373,4.16101E+18,경기도 광주시 태전동 고불로
VEBE KOREA,3116503145,4.16101E+18,경기도 광주시 태전동 고불로279번길
장봉곤아로니아,3119616609,4.16101E+18,경기도 광주시 태전동 고불로279번길
주식회사 삼신레이저*,3115530081,4.16101E+18,경기도 광주시 태전동 고불로279번길
나우주식회사 태전지점*,1100625129,4.16101E+18,경기도 광주시 태전동 고불로
직동 현대자동차공업사,3117157485,4.16101E+18,경기도 광주시 직동 광남안로431번길
대생정밀*,3109119913,4.16101E+18,경기도 광주시 직동 광남안로431번길
일월종합금속,3114368554,4.16101E+18,경기도 광주시 직동 광남안로
한국하우징,3115653746,4.16101E+18,경기도 광주시 직동 고불로
로하스,3119616626,4.16101E+18,경기도 광주시 직동 광남안로431번길
새한전자,3119616636,4.16101E+18,경기도 광주시 직동 광남안로431번길
미니슈퍼분식,31N1613430,4.16101E+18,경기도 광주시 직동 광남안로
미니마트,3119616722,4.16101E+18,경기도 광주시 직동 광남안로
대성중기,3119616733,4.16101E+18,경기도 광주시 직동 광남안로
(주)새한이엔지*,1100128078,4.16101E+18,경기도 광주시 직동 광남안로431번길
파워플러스,3110130601,4.16101E+18,경기도 광주시 직동 광남안로
농업회사법인 주식회사 강남푸드,1831505336,4.16101E+18,경기도 광주시 직동 광남안로
보천,1831505278,4.16101E+18,경기도 광주시 태전동 고불로
영진,1831505350,4.16101E+18,경기도 광주시 태전동 고불로
성한,1831505724,4.16101E+18,경기도 광주시 태전동 고불로
일배,1831505752,4.16101E+18,경기도 광주시 태전동 고불로
비에스라이팅 주식회사,1831505775,4.16101E+18,경기도 광주시 태전동 고불로
종원,1831505884,4.16101E+18,경기도 광주시 태전동 고불로
(주) 와이즈엘 리테일,1831505878,4.16101E+18,경기도 광주시 태전동 고불로279번길
스마트팜 주식회사,1831505405,4.16101E+18,경기도 광주시 태전동 고불로279번길
목동제일교회,3106139201,4.16101E+18,경기도 광주시 목동 진토길
하늘문교회,3100444746,4.16101E+18,경기도 광주시 목동 목동길
채림스톤,3116512512,4.16101E+18,경기도 광주시 목동 목동길
문형장로교회,3106077567,4.16101E+18,경기도 광주시 목동 진토길
남현유치원,3105028943,4.16101E+18,경기도 광주시 목동 진토길
열심자원,3119616792,4.16101E+18,경기도 광주시 목동 염소골길
(주)비앤지,3106064177,4.16101E+18,경기도 광주시 목동 진토길
창조아이디,3107009058,4.16101E+18,경기도 광주시 목동 염소골길
성진연마,3115335007,4.16101E+18,경기도 광주시 목동 염소골길
한일특수칠공사,3113487207,4.16101E+18,경기도 광주시 목동 염소골길
영보산업사,3105061885,4.16101E+18,경기도 광주시 목동 염소골길35번길
주식회사아주,3108019419,4.16101E+18,경기도 광주시 목동 염소골길
세영산업,3107008609,4.16101E+18,경기도 광주시 목동 염소골길
제이엠,3115509839,4.16101E+18,경기도 광주시 목동 염소골길
보령공예,3109120082,4.16101E+18,경기도 광주시 목동 염소골길
라인가구,3107008811,4.16101E+18,경기도 광주시 목동 염소골길
명성산업,3109119956,4.16101E+18,경기도 광주시 목동 염소골길
대영산업,3115162280,4.16101E+18,경기도 광주시 목동 염소골길
펀아트,3115630042,4.16101E+18,경기도 광주시 목동 염소골길
진솔의료기*,3107020559,4.16101E+18,경기도 광주시 목동 염소골길
거산레이블,3107020154,4.16101E+18,경기도 광주시 목동 염소골길
한진화학,3107020374,4.16101E+18,경기도 광주시 목동 염소골길
상원섬유,3115300332,4.16101E+18,경기도 광주시 목동 염소골길
경안푸드,3106065261,4.16101E+18,경기도 광주시 목동 염소골길
전라도순대,3114367444,4.16101E+18,경기도 광주시 목동 염소골길
목현부산물,3115234493,4.16101E+18,경기도 광주시 목동 염소골길
석암산업,3115327862,4.16101E+18,경기도 광주시 목동 염소골길
영스톤,3115426801,4.16101E+18,경기도 광주시 목동 염소골길
범우,31N1613641,4.16101E+18,경기도 광주시 목동 염소골길
반디스톤,31N1610094,4.16101E+18,경기도 광주시 목동 염소골길
KNH,3116512953,4.16101E+18,경기도 광주시 목동 염소골길
매일에스디,3106071570,4.16101E+18,경기도 광주시 목동 염소골길35번길
(주)태경합섬,3102504019,4.16101E+18,경기도 광주시 목동 염소골길35번길
태경산업사,3108137131,4.16101E+18,경기도 광주시 목동 염소골길35번길
다산포스트폼,3100447146,4.16101E+18,경기도 광주시 목동 염소골길35번길
주식회사 거성가구*,3106073831,4.16101E+18,경기도 광주시 목동 염소골길35번길
(주)비앤비*,3107009065,4.16101E+18,경기도 광주시 목동 염소골길35번길
윈도우(주)*,3112118911,4.16101E+18,경기도 광주시 목동 염소골길35번길
삼성상사,3112120791,4.16101E+18,경기도 광주시 목동 염소골길35번길
주식회사 한국폴딩도어*,3111121401,4.16101E+18,경기도 광주시 목동 염소골길35번길
주식회사 프리폴딩도어,3117158398,4.16101E+18,경기도 광주시 목동 염소골길35번길
퍼스트글라스,3116512884,4.16101E+18,경기도 광주시 목동 염소골길35번길
