지형지물부호,지번주소,X좌표,Y좌표,데이터기준일
지류,경기도 광주시 초월읍 도평리175-1번지,37.39601572,127.295497,2019-12-30
지류,경기도 광주시 도척면 진우리702-1번지,37.31850968,127.3469121,2019-12-30
지류,경기도 광주시 남종면 수청리482번지,37.51770824,127.3659535,2019-12-30
지류,경기도 광주시 남한산성면 하번천리55-2번지,37.43811972,127.2903571,2019-12-30
지류,경기도 광주시 오포읍 신현리544-1번지,37.37671796,127.1630621,2019-12-30
지류,경기도 광주시 도척면 방도리734-2번지,37.27443712,127.3057403,2019-12-30
지류,경기도 광주시 퇴촌면 도수리731번지,37.48038607,127.3221037,2019-12-30
지류,경기도 광주시 남한산성면 검복리104번지,37.46707698,127.207446,2019-12-30
지류,경기도 광주시 도척면 노곡리453번지,37.29462724,127.3529043,2019-12-30
지류,경기도 광주시 태전동424-7번지,37.39686351,127.2153339,2019-12-30
지류,경기도 광주시 초월읍 신월리140-6번지,37.3969437,127.3154567,2019-12-30
지류,경기도 광주시 퇴촌면 우산리531-4번지,37.41503766,127.3792787,2019-12-30
지류,경기도 광주시 남한산성면 엄미리506번지,37.47016077,127.2145245,2019-12-30
지류,경기도 광주시 도척면 궁평리75번지,37.34182222,127.3293528,2019-12-30
지류,경기도 광주시 남한산성면 불당리363번지,37.45179336,127.207234,2019-12-30
지류,경기도 광주시 남한산성면 엄미리475-1번지,37.47146573,127.219734,2019-12-30
지류,경기도 광주시 퇴촌면 오리69-4번지,37.47571849,127.3065433,2019-12-30
지류,경기도 광주시 남한산성면 엄미리192번지,37.47300062,127.2466369,2019-12-30
지류,경기도 광주시 도척면 유정리188-24번지,37.29259255,127.3304997,2019-12-30
지류,경기도 광주시 초월읍 도평리124-1번지,37.39403078,127.2996265,2019-12-30
지류,경기도 광주시 탄벌동221번지,37.42122476,127.245223,2019-12-30
지류,경기도 광주시 곤지암읍 건업리576-8번지,37.3906941,127.4064251,2019-12-30
지류,경기도 광주시 퇴촌면 도마리102-2번지,37.46975387,127.2706364,2019-12-30
지류,경기도 광주시 도척면 궁평리43번지,37.34183121,127.3357519,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리215-2번지,37.37591523,127.4357629,2019-12-30
지류,경기도 광주시 초월읍 도평리133번지,37.39231179,127.2984567,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리548번지,37.35014642,127.3890113,2019-12-30
지류,경기도 광주시 곤지암읍 건업리341-1번지,37.38713339,127.4061482,2019-12-30
지류,경기도 광주시 남종면 검천리537번지,37.52944133,127.3430335,2019-12-30
지류,경기도 광주시 도척면 진우리240번지,37.32461958,127.3340301,2019-12-30
지류,경기도 광주시 중대동28-100번지,37.39608099,127.2348357,2019-12-30
지류,경기도 광주시 남한산성면 상번천리48번지,37.4558014,127.2773614,2019-12-30
지류,경기도 광주시 초월읍 지월리424번지,37.42152141,127.294818,2019-12-30
지류,경기도 광주시 곤지암읍 건업리384번지,37.38779128,127.4115862,2019-12-30
지류,경기도 광주시 경안동236-11번지,37.40588033,127.2510583,2019-12-30
지류,경기도 광주시 도척면 궁평리813-3번지,37.34555689,127.3065772,2019-12-30
지류,경기도 광주시 곤지암읍 건업리353-2번지,37.3852971,127.4065353,2019-12-30
지류,경기도 광주시 남종면 수청리392-1번지,37.51327312,127.370674,2019-12-30
지류,경기도 광주시 곤지암읍 수양리305-12번지,37.32758361,127.3821976,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리621-26번지,37.34180399,127.3928596,2019-12-30
지류,경기도 광주시 퇴촌면 영동리434-2번지,37.47062022,127.371438,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리산38-3번지,37.38230203,127.277682,2019-12-30
지류,경기도 광주시 도척면 궁평리373-51번지,37.34233536,127.3182089,2019-12-30
지류,경기도 광주시 남한산성면 산성리1029-1번지,37.47705598,127.1841856,2019-12-30
지류,경기도 광주시 남한산성면 상번천리296-1번지,37.45282917,127.2731627,2019-12-30
지류,경기도 광주시 곤지암읍 수양리50-2번지,37.333585,127.3909169,2019-12-30
지류,경기도 광주시 퇴촌면 우산리261-1번지,37.43405811,127.3620366,2019-12-30
지류,경기도 광주시 초월읍 도평리187-5번지,37.39805469,127.2959185,2019-12-30
지류,경기도 광주시 퇴촌면 관음리635-2번지,37.46135352,127.3217891,2019-12-30
지류,경기도 광주시 남한산성면 엄미리458번지,37.47257044,127.2232951,2019-12-30
지류,경기도 광주시 삼동238-1번지,37.40685024,127.2009183,2019-12-30
지류,경기도 광주시 퇴촌면 우산리531-16번지,37.41626848,127.3785794,2019-12-30
지류,경기도 광주시 남한산성면 산성리854번지,37.47727095,127.17749,2019-12-30
지류,경기도 광주시 퇴촌면 관음리692-3번지,37.45819302,127.3253443,2019-12-30
지류,경기도 광주시 곤지암읍 신대리2-4번지,37.35795818,127.3449908,2019-12-30
지류,경기도 광주시 곤지암읍 연곡리245-1번지,37.36435165,127.3880271,2019-12-30
지류,경기도 광주시 남종면 삼성리197-1번지,37.482185,127.2818229,2019-12-30
지류,경기도 광주시 오포읍 신현리317-2번지,37.36424584,127.1680209,2019-12-30
지류,경기도 광주시 장지동424-28번지,37.39649109,127.2411562,2019-12-30
지류,경기도 광주시 곤지암읍 만선리233-22번지,37.36727567,127.4030416,2019-12-30
지류,경기도 광주시 도척면 추곡리339-1번지,37.27121081,127.2859476,2019-12-30
지류,경기도 광주시 퇴촌면 관음리268번지,37.45223101,127.3322584,2019-12-30
지류,경기도 광주시 회덕동174-1번지,37.4344204,127.2458252,2019-12-30
지류,경기도 광주시 탄벌동653-6번지,37.41690371,127.2290773,2019-12-30
지류,경기도 광주시 장지동173-8번지,37.39100321,127.2425215,2019-12-30
지류,경기도 광주시 도척면 유정리578-5번지,37.2905535,127.3080738,2019-12-30
지류,경기도 광주시 오포읍 매산리산17번지,37.34787789,127.2787562,2019-12-30
지류,경기도 광주시 퇴촌면 원당리41번지,37.44225113,127.323453,2019-12-30
지류,경기도 광주시 오포읍 매산리658-2번지,37.36048316,127.241078,2019-12-30
지류,경기도 광주시 장지동493번지,37.40452944,127.2384548,2019-12-30
지류,경기도 광주시 오포읍 능평리산22-2번지,37.35014381,127.1848701,2019-12-30
지류,경기도 광주시 퇴촌면 우산리282-11번지,37.43431871,127.3569042,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리산31-22번지,37.38110377,127.2806745,2019-12-30
지류,경기도 광주시 퇴촌면 도수리81-2번지,37.4743621,127.3518248,2019-12-30
지류,경기도 광주시 오포읍 문형리178-17번지,37.34864685,127.2032501,2019-12-30
지류,경기도 광주시 오포읍 신현리1037번지,37.3505928,127.1400323,2019-12-30
지류,경기도 광주시 곤지암읍 건업리4-70번지,37.40839346,127.3890706,2019-12-30
지류,경기도 광주시 초월읍 선동리335-2번지,37.38231752,127.318322,2019-12-30
지류,경기도 광주시 초월읍 지월리213번지,37.40862377,127.2958085,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리산31-41번지,37.33054086,127.3504644,2019-12-30
지류,경기도 광주시 오포읍 추자리126번지,37.3668907,127.2355945,2019-12-30
지류,경기도 광주시 도척면 진우리660-9번지,37.3157784,127.3483798,2019-12-30
지류,경기도 광주시 곤지암읍 신대리223-1번지,37.35799147,127.3299882,2019-12-30
지류,경기도 광주시 남종면 검천리401-8번지,37.53019333,127.345403,2019-12-30
지류,경기도 광주시 남한산성면 오전리271-3번지,37.45473499,127.2310861,2019-12-30
지류,경기도 광주시 초월읍 지월리709-13번지,37.41603122,127.2868597,2019-12-30
지류,경기도 광주시 퇴촌면 관음리295-2번지,37.45507841,127.3322558,2019-12-30
지류,경기도 광주시 남종면 검천리317-2번지,37.53115592,127.3533147,2019-12-30
지류,경기도 광주시 목동497-1번지,37.37922403,127.1838785,2019-12-30
지류,경기도 광주시 퇴촌면 정지리345-2번지,37.45200282,127.3097457,2019-12-30
지류,경기도 광주시 남한산성면 상번천리산3-4번지,37.45078602,127.2633268,2019-12-30
지류,경기도 광주시 곤지암읍 유사리산101번지,37.36285784,127.4413696,2019-12-30
지류,경기도 광주시 쌍령동151-3번지,37.40070496,127.270774,2019-12-30
지류,경기도 광주시 곤지암읍 연곡리501번지,37.3751024,127.3846769,2019-12-30
지류,경기도 광주시 남종면 귀여리547-12번지,37.50684447,127.3132235,2019-12-30
지류,경기도 광주시 남한산성면 검복리297-1번지,37.46936264,127.1936523,2019-12-30
지류,경기도 광주시 초월읍 지월리249-2번지,37.41259759,127.292789,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리40번지,37.38321289,127.4431274,2019-12-30
지류,경기도 광주시 남종면 분원리77-8번지,37.49152833,127.3012634,2019-12-30
지류,경기도 광주시 오포읍 능평리208-6번지,37.35249555,127.1731508,2019-12-30
지류,경기도 광주시 남한산성면 오전리113번지,37.44747624,127.2303013,2019-12-30
지류,경기도 광주시 오포읍 문형리50번지,37.35644092,127.2018584,2019-12-30
지류,경기도 광주시 퇴촌면 관음리539번지,37.46153152,127.3277221,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리80-3번지,37.38475031,127.2967089,2019-12-30
지류,경기도 광주시 도척면 상림리97-8번지,37.31654271,127.3067756,2019-12-30
지류,경기도 광주시 남한산성면 오전리227번지,37.45027381,127.2254241,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리132-3번지,37.39150926,127.2938112,2019-12-30
지류,경기도 광주시 남종면 검천리398번지,37.5306033,127.3445848,2019-12-30
지류,경기도 광주시 도척면 진우리14-5번지,37.33547773,127.3340134,2019-12-30
지류,경기도 광주시 남종면 귀여리376번지,37.50491618,127.3210341,2019-12-30
지류,경기도 광주시 곤지암읍 유사리222번지,37.37570738,127.4206907,2019-12-30
지류,경기도 광주시 곤지암읍 이선리156-2번지,37.36184599,127.4257304,2019-12-30
지류,경기도 광주시 도척면 상림리51-23번지,37.31222925,127.3165737,2019-12-30
지류,경기도 광주시 오포읍 문형리289-4번지,37.34930476,127.2154219,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리649-4번지,37.3365067,127.3913335,2019-12-30
지류,경기도 광주시 오포읍 추자리274-2번지,37.36158481,127.2288749,2019-12-30
지류,경기도 광주시 남한산성면 불당리183번지,37.45476808,127.2033823,2019-12-30
지류,경기도 광주시 송정동206-2번지,37.42091102,127.2540158,2019-12-30
지류,경기도 광주시 남종면 분원리172번지,37.49509265,127.3051884,2019-12-30
지류,경기도 광주시 곤지암읍 이선리254번지,37.34977409,127.4207541,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리산30-4번지,37.33622119,127.3543879,2019-12-30
지류,경기도 광주시 남한산성면 광지원리45-1번지,37.46033242,127.2453621,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리5-1번지,37.3451647,127.41246,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리263번지,37.34235725,127.4024371,2019-12-30
지류,경기도 광주시 남종면 귀여리403번지,37.50320016,127.3250648,2019-12-30
지류,경기도 광주시 남한산성면 하번천리309-3번지,37.43734949,127.2777193,2019-12-30
지류,경기도 광주시 중대동산18번지,37.40639765,127.201951,2019-12-30
지류,경기도 광주시 남한산성면 상번천리381번지,37.4590836,127.2747865,2019-12-30
지류,경기도 광주시 중대동216-6번지,37.40583655,127.2150711,2019-12-30
지류,경기도 광주시 남한산성면 산성리878-1번지,37.4767994,127.1796546,2019-12-30
지류,경기도 광주시 오포읍 추자리9번지,37.36739368,127.2201337,2019-12-30
지류,경기도 광주시 곤지암읍 수양리345-8번지,37.32569683,127.3763681,2019-12-30
지류,경기도 광주시 오포읍 문형리22-7번지,37.35675983,127.1970463,2019-12-30
지류,경기도 광주시 남한산성면 하번천리133번지,37.44053102,127.2912611,2019-12-30
지류,경기도 광주시 도척면 궁평리211번지,37.33412521,127.3211493,2019-12-30
지류,경기도 광주시 남한산성면 오전리511번지,37.44673833,127.2235504,2019-12-30
지류,경기도 광주시 곤지암읍 삼리605번지,37.34692715,127.3113163,2019-12-30
지류,경기도 광주시 남한산성면 엄미리41-13번지,37.47871852,127.2517014,2019-12-30
지류,경기도 광주시 도척면 궁평리366-4번지,37.34336411,127.3200392,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리142-4번지,37.34198334,127.4087377,2019-12-30
지류,경기도 광주시 장지동56-6번지,37.39557906,127.2450844,2019-12-30
지류,경기도 광주시 남한산성면 엄미리160번지,37.46972443,127.2529101,2019-12-30
지류,경기도 광주시 곤지암읍 건업리143-2번지,37.3936058,127.4030705,2019-12-30
지류,경기도 광주시 도척면 진우리186번지,37.32410546,127.3420119,2019-12-30
지류,경기도 광주시 삼동501번지,37.40838821,127.2018283,2019-12-30
지류,경기도 광주시 곤지암읍 만선리270-2번지,37.36885356,127.4050274,2019-12-30
지류,경기도 광주시 오포읍 양벌리663번지,37.36737434,127.2506502,2019-12-30
지류,경기도 광주시 도척면 궁평리774-1번지,37.34321198,127.3124111,2019-12-30
지류,경기도 광주시 도척면 방도리636-1번지,37.28011506,127.3089923,2019-12-30
지류,경기도 광주시 오포읍 능평리522-16번지,37.35099953,127.1590355,2019-12-30
지류,경기도 광주시 오포읍 신현리산8-24번지,37.36432577,127.1717117,2019-12-30
지류,경기도 광주시 오포읍 능평리284-5번지,37.3458719,127.1679073,2019-12-30
지류,경기도 광주시 곤지암읍 수양리106번지,37.33333155,127.3854571,2019-12-30
지류,경기도 광주시 곤지암읍 부항리51-1번지,37.34881139,127.4082779,2019-12-30
지류,경기도 광주시 퇴촌면 도수리521번지,37.4784895,127.3197803,2019-12-30
지류,경기도 광주시 오포읍 신현리519-16번지,37.37886498,127.1698132,2019-12-30
지류,경기도 광주시 목현동532번지,37.43918977,127.2116497,2019-12-30
지류,경기도 광주시 남종면 금사리103번지,37.48897222,127.3156485,2019-12-30
지류,경기도 광주시 목동436번지,37.38656567,127.1927654,2019-12-30
지류,경기도 광주시 중대동197-18번지,37.41306967,127.2160463,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리569번지,37.33770014,127.3480103,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리363-1번지,37.3832784,127.4341269,2019-12-30
지류,경기도 광주시 오포읍 추자리4-2번지,37.36848033,127.2209466,2019-12-30
지류,경기도 광주시 도척면 궁평리412번지,37.34016572,127.3154296,2019-12-30
지류,경기도 광주시 곤지암읍 부항리30번지,37.34834574,127.4106744,2019-12-30
지류,경기도 광주시 곤지암읍 신대리51-1번지,37.35314416,127.3397273,2019-12-30
지류,경기도 광주시 남한산성면 엄미리219-12번지,37.47354246,127.2439972,2019-12-30
지류,경기도 광주시 곤지암읍 이선리54-2번지,37.36375044,127.4282447,2019-12-30
지류,경기도 광주시 남종면 삼성리430-2번지,37.47367825,127.2714011,2019-12-30
지류,경기도 광주시 곤지암읍 건업리산124-9번지,37.38526468,127.4036672,2019-12-30
지류,경기도 광주시 도척면 상림리175번지,37.31128462,127.2907477,2019-12-30
지류,경기도 광주시 도척면 진우리276-2번지,37.32725832,127.3242124,2019-12-30
지류,경기도 광주시 오포읍 신현리337-3번지,37.36430973,127.1642948,2019-12-30
지류,경기도 광주시 곤지암읍 이선리484-48번지,37.35247862,127.4154959,2019-12-30
지류,경기도 광주시 초월읍 신월리542번지,37.40182639,127.3121368,2019-12-30
지류,경기도 광주시 오포읍 문형리544-1번지,37.34320422,127.2045828,2019-12-30
지류,경기도 광주시 도척면 추곡리280번지,37.27612598,127.2911447,2019-12-30
지류,경기도 광주시 도척면 상림리126-4번지,37.31730993,127.2962872,2019-12-30
지류,경기도 광주시 도척면 상림리168-3번지,37.31252997,127.2940754,2019-12-30
지류,경기도 광주시 목현동산162-1번지,37.42960892,127.2126426,2019-12-30
지류,경기도 광주시 도척면 유정리49번지,37.29415824,127.3349072,2019-12-30
지류,경기도 광주시 도척면 노곡리252-22번지,37.30337077,127.3290846,2019-12-30
지류,경기도 광주시 퇴촌면 영동리374-3번지,37.47022547,127.3768792,2019-12-30
지류,경기도 광주시 곤지암읍 삼리95-5번지,37.35302318,127.3326058,2019-12-30
지류,경기도 광주시 남한산성면 오전리184번지,37.44705098,127.2258867,2019-12-30
지류,경기도 광주시 곤지암읍 이선리203번지,37.36120604,127.4238387,2019-12-30
지류,경기도 광주시 초월읍 지월리702-2번지,37.40617262,127.2867384,2019-12-30
지류,경기도 광주시 남한산성면 불당리185번지,37.45428412,127.2037717,2019-12-30
지류,경기도 광주시 퇴촌면 관음리184번지,37.44794393,127.3455424,2019-12-30
지류,경기도 광주시 목현동269-22번지,37.43433198,127.2169324,2019-12-30
지류,경기도 광주시 오포읍 능평리323-4번지,37.34913983,127.1636387,2019-12-30
지류,경기도 광주시 퇴촌면 도수리758번지,37.47100324,127.3153824,2019-12-30
지류,경기도 광주시 남종면 검천리32번지,37.52901264,127.3585151,2019-12-30
지류,경기도 광주시 송정동21-11번지,37.41759659,127.2687126,2019-12-30
지류,경기도 광주시 도척면 추곡리316-4번지,37.27347883,127.2914965,2019-12-30
지류,경기도 광주시 퇴촌면 관음리725-5번지,37.45657544,127.3229512,2019-12-30
지류,경기도 광주시 태전동산54번지,37.39514052,127.2069266,2019-12-30
지류,경기도 광주시 곤지암읍 이선리321-2번지,37.35445759,127.4184606,2019-12-30
지류,경기도 광주시 남종면 검천리28-8번지,37.53069757,127.3585007,2019-12-30
지류,경기도 광주시 도척면 궁평리218-52번지,37.33476415,127.3241566,2019-12-30
지류,경기도 광주시 오포읍 문형리123-1번지,37.35382631,127.202981,2019-12-30
지류,경기도 광주시 남종면 귀여리318-12번지,37.50773077,127.3184637,2019-12-30
지류,경기도 광주시 곤지암읍 수양리79-1번지,37.32849037,127.3832847,2019-12-30
지류,경기도 광주시 남종면 수청리689번지,37.50814387,127.3736692,2019-12-30
지류,경기도 광주시 도척면 궁평리773-4번지,37.34332351,127.312997,2019-12-30
지류,경기도 광주시 남한산성면 광지원리산92번지,37.46682564,127.2377793,2019-12-30
지류,경기도 광주시 퇴촌면 영동리511-1번지,37.48508736,127.3706499,2019-12-30
지류,경기도 광주시 도척면 추곡리469번지,37.27536828,127.2910165,2019-12-30
지류,경기도 광주시 회덕동92-5번지,37.44701241,127.2436195,2019-12-30
지류,경기도 광주시 남한산성면 불당리95-1번지,37.45674263,127.2075888,2019-12-30
지류,경기도 광주시 도척면 도웅리357번지,37.34007007,127.3036481,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리457-2번지,37.3787264,127.4281878,2019-12-30
지류,경기도 광주시 남한산성면 엄미리510번지,37.47024109,127.2157672,2019-12-30
지류,경기도 광주시 오포읍 추자리263-6번지,37.35884313,127.2312848,2019-12-30
지류,경기도 광주시 곤지암읍 삼리588-9번지,37.34974401,127.307611,2019-12-30
지류,경기도 광주시 초월읍 지월리648-4번지,37.40637975,127.2882161,2019-12-30
지류,경기도 광주시 초월읍 쌍동리116-3번지,37.36884331,127.2992845,2019-12-30
지류,경기도 광주시 곤지암읍 이선리8-2번지,37.3628731,127.4350814,2019-12-30
지류,경기도 광주시 곤지암읍 장심리193-1번지,37.3826581,127.3925424,2019-12-30
지류,경기도 광주시 곤지암읍 유사리456-2번지,37.37526489,127.4168213,2019-12-30
지류,경기도 광주시 남종면 검천리681번지,37.52010817,127.3353093,2019-12-30
지류,경기도 광주시 남종면 삼성리205번지,37.48547955,127.2827526,2019-12-30
지류,경기도 광주시 송정동192번지,37.42254906,127.2551407,2019-12-30
지류,경기도 광주시 곤지암읍 봉현리419번지,37.34262005,127.399162,2019-12-30
지류,경기도 광주시 목현동715-4번지,37.43165677,127.2035704,2019-12-30
지류,경기도 광주시 목현동산219-1번지,37.42802571,127.2378444,2019-12-30
지류,경기도 광주시 곤지암읍 곤지암리555-96번지,37.34696668,127.3502442,2019-12-30
지류,경기도 광주시 쌍령동70-2번지,37.40697317,127.2687705,2019-12-30
지류,경기도 광주시 초월읍 신월리180-1번지,37.39800958,127.3174687,2019-12-30
지류,경기도 광주시 오포읍 신현리272-7번지,37.36676627,127.1663674,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리22번지,37.33354657,127.3957358,2019-12-30
지류,경기도 광주시 오포읍 신현리5-44번지,37.37636057,127.1802511,2019-12-30
지류,경기도 광주시 곤지암읍 신촌리200-8번지,37.32824292,127.3929572,2019-12-30
지류,경기도 광주시 퇴촌면 무수리88-2번지,37.45846129,127.2835754,2019-12-30
지류,경기도 광주시 남종면 분원리179번지,37.4958207,127.3064144,2019-12-30
지류,경기도 광주시 도척면 방도리665번지,37.27898186,127.3109197,2019-12-30
지류,경기도 광주시 장지동422-3번지,37.39586218,127.2414449,2019-12-30
지류,경기도 광주시 도척면 노곡리485번지,37.29700371,127.3393826,2019-12-30
지류,경기도 광주시 초월읍 쌍동리247-4번지,37.37284148,127.2927665,2019-12-30
지류,경기도 광주시 곤지암읍 만선리35-5번지,37.3637063,127.4136705,2019-12-30
지류,경기도 광주시 퇴촌면 우산리239-3번지,37.43472259,127.3649576,2019-12-30
지류,경기도 광주시 목현동산248번지,37.42988074,127.2169448,2019-12-30
지류,경기도 광주시 남한산성면 상번천리212-1번지,37.44680538,127.2709492,2019-12-30
지류,경기도 광주시 남한산성면 상번천리367-3번지,37.45509962,127.2745876,2019-12-30
지류,경기도 광주시 오포읍 고산리185번지,37.3708328,127.2334772,2019-12-30
지류,경기도 광주시 도척면 추곡리132-1번지,37.27097207,127.2942373,2019-12-30
지류,경기도 광주시 초월읍 지월리604-3번지,37.41444665,127.2885805,2019-12-30
지류,경기도 광주시 퇴촌면 도마리227-1번지,37.46723667,127.2745158,2019-12-30
지류,경기도 광주시 장지동240-2번지,37.38781298,127.2410516,2019-12-30
지류,경기도 광주시 도척면 방도리623번지,37.28037336,127.3146848,2019-12-30
지류,경기도 광주시 곤지암읍 신대리134-1번지,37.35882334,127.3320917,2019-12-30
지류,경기도 광주시 곤지암읍 건업리340-26번지,37.38641599,127.4068427,2019-12-30
지류,경기도 광주시 도척면 상림리31-23번지,37.30785843,127.3180571,2019-12-30
지류,경기도 광주시 오포읍 문형리247-5번지,37.34725018,127.2126893,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리488번지,37.37459341,127.4306918,2019-12-30
지류,경기도 광주시 도척면 진우리769-6번지,37.32261983,127.3438527,2019-12-30
지류,경기도 광주시 곤지암읍 건업리403번지,37.38338235,127.4110673,2019-12-30
지류,경기도 광주시 퇴촌면 우산리406-1번지,37.42557341,127.3848525,2019-12-30
지류,경기도 광주시 오포읍 문형리180-8번지,37.34835361,127.2038627,2019-12-30
지류,경기도 광주시 곤지암읍 장심리185번지,37.38304146,127.3899873,2019-12-30
지류,경기도 광주시 목현동210-4번지,37.42691861,127.2227831,2019-12-30
지류,경기도 광주시 곤지암읍 열미리295-12번지,37.35877069,127.3685205,2019-12-30
지류,경기도 광주시 퇴촌면 오리71번지,37.4737253,127.3062338,2019-12-30
지류,경기도 광주시 초월읍 무갑리146번지,37.42153712,127.3269493,2019-12-30
지류,경기도 광주시 남종면 검천리871번지,37.52766577,127.3332851,2019-12-30
지류,경기도 광주시 초월읍 무갑리843-3번지,37.42153691,127.3221703,2019-12-30
지류,경기도 광주시 도척면 궁평리321-6번지,37.3403461,127.3248854,2019-12-30
지류,경기도 광주시 남종면 수청리191번지,37.50245847,127.375447,2019-12-30
지류,경기도 광주시 도척면 도웅리12번지,37.3267018,127.3120535,2019-12-30
지류,경기도 광주시 도척면 노곡리450-34번지,37.2951806,127.3519296,2019-12-30
지류,경기도 광주시 곤지암읍 건업리446-5번지,37.38350808,127.4055669,2019-12-30
지류,경기도 광주시 초월읍 쌍동리260-1번지,37.37520558,127.2978592,2019-12-30
지류,경기도 광주시 퇴촌면 도마리36-3번지,37.47288424,127.2845233,2019-12-30
지류,경기도 광주시 오포읍 고산리448번지,37.37376722,127.2191985,2019-12-30
지류,경기도 광주시 송정동241-1번지,37.42287629,127.2599053,2019-12-30
지류,경기도 광주시 남한산성면 오전리135번지,37.45017443,127.2295278,2019-12-30
지류,경기도 광주시 도척면 상림리211-12번지,37.30595173,127.2880114,2019-12-30
지류,경기도 광주시 곤지암읍 열미리233-20번지,37.36170609,127.3698055,2019-12-30
지류,경기도 광주시 초월읍 무갑리89-2번지,37.42629343,127.3298784,2019-12-30
지류,경기도 광주시 곤지암읍 열미리479-3번지,37.35431682,127.368061,2019-12-30
지류,경기도 광주시 초월읍 학동리273번지,37.37887433,127.3355954,2019-12-30
지류,경기도 광주시 초월읍 대쌍령리432-45번지,37.38193302,127.2777533,2019-12-30
지류,경기도 광주시 오포읍 추자리252-5번지,37.35846141,127.2349574,2019-12-30
지류,경기도 광주시 오포읍 문형리539-3번지,37.34203461,127.2061978,2019-12-30
지류,경기도 광주시 남한산성면 엄미리599번지,37.47468859,127.2247656,2019-12-30
지류,경기도 광주시 송정동산17-17번지,37.41623833,127.2632806,2019-12-30
지류,경기도 광주시 삼동310-25번지,37.41776841,127.2004862,2019-12-30
지류,경기도 광주시 퇴촌면 도마리309-2번지,37.46285569,127.2698329,2019-12-30
지류,경기도 광주시 초월읍 신월리52-3번지,37.3936512,127.325843,2019-12-30
지류,경기도 광주시 도척면 상림리210-2번지,37.3057734,127.2898292,2019-12-30
지류,경기도 광주시 초월읍 신월리204-3번지,37.40092068,127.3160079,2019-12-30
지류,경기도 광주시 초월읍 무갑리237-2번지,37.41585955,127.3236561,2019-12-30
지류,경기도 광주시 남종면 삼성리457-12번지,37.47692563,127.2734386,2019-12-30
지류,경기도 광주시 오포읍 양벌리산93번지,37.381209,127.2582817,2019-12-30
지류,경기도 광주시 퇴촌면 도수리587-3번지,37.47372591,127.3203209,2019-12-30
지류,경기도 광주시 오포읍 추자리362-1번지,37.35699448,127.2159403,2019-12-30
지류,경기도 광주시 오포읍 고산리205-2번지,37.37017141,127.2371081,2019-12-30
지류,경기도 광주시 도척면 궁평리431-1번지,37.33977176,127.3174307,2019-12-30
지류,경기도 광주시 도척면 상림리89-8번지,37.31817483,127.3054293,2019-12-30
지류,경기도 광주시 초월읍 무갑리792번지,37.42140334,127.306874,2019-12-30
지류,경기도 광주시 도척면 방도리615번지,37.28258919,127.3129732,2019-12-30
지류,경기도 광주시 퇴촌면 광동리239-5번지,37.4708526,127.3080692,2019-12-30
지류,경기도 광주시 오포읍 문형리244-43번지,37.34599488,127.2136279,2019-12-30
지류,경기도 광주시 도척면 도웅리313번지,37.34187103,127.3049745,2019-12-30
지류,경기도 광주시 퇴촌면 무수리87번지,37.458426,127.2837,2019-12-30
지류,경기도 광주시 오포읍 능평리591-6번지,37.35240424,127.1525747,2019-12-30
지류,경기도 광주시 중대동28-6번지,37.39741754,127.2242055,2019-12-30
지류,경기도 광주시 퇴촌면 도수리135-3번지,37.47390539,127.3474194,2019-12-30
지류,경기도 광주시 남종면 수청리170번지,37.4996501,127.3743055,2019-12-30
지류,경기도 광주시 남종면 금사리115-3번지,37.48865863,127.3097485,2019-12-30
지류,경기도 광주시 남한산성면 엄미리652번지,37.47617225,127.2229187,2019-12-30
지류,경기도 광주시 남한산성면 산성리869번지,37.47727269,127.1790389,2019-12-30
지류,경기도 광주시 남종면 수청리473번지,37.51767735,127.3635555,2019-12-30
지류,경기도 광주시 오포읍 고산리227-1번지,37.36996508,127.234457,2019-12-30
지류,경기도 광주시 곤지암읍 삼합리132-2번지,37.37644203,127.4404448,2019-12-30
지류,경기도 광주시 남한산성면 검복리235번지,37.46610546,127.2050032,2019-12-30
지류,경기도 광주시 오포읍 매산리610-9번지,37.364079,127.2453883,2019-12-30
지류,경기도 광주시 퇴촌면 광동리78-1번지,37.46340618,127.3152142,2019-12-30
지류,경기도 광주시 곤지암읍 부항리181번지,37.35428849,127.4043633,2019-12-30
지류,경기도 광주시 오포읍 추자리398-11번지,37.35880959,127.2192629,2019-12-30
