구,업종명,사업장명,영업상태,인허가일자,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적(㎡),소재지전체주소,도로명전체주소,데이터기준일자
분당구,휴게음식점,파이페이스(Pie Face),폐업,2017-01-13,2017-08-07,-,-,-,11.4,경기도 성남시 분당구 백현동 541번지 현대백화점 판교복합몰 지하1층 일부,"경기도 성남시 분당구 판교역로146번길 20 (백현동, 현대백화점 판교복합몰 지하1층 일부)",2021-03-31
분당구,휴게음식점,아주즐거운카페,폐업,2017-01-16,2020-03-23,-,-,-,34.14,경기도 성남시 분당구 수내동 58-3번지 2층 일부,"경기도 성남시 분당구 내정로166번길 5 (수내동, 2층 일부)",2021-03-31
수정구,휴게음식점,커피꽃이피다,폐업,2014-05-09,2021-02-01,-,-,-,42.3,경기도 성남시 수정구 태평동 6940,"경기도 성남시 수정구 모란로 84, 1층 (태평동)",2021-03-31
분당구,휴게음식점,빈스토어,폐업,2014-05-09,2019-03-26,-,-,-,19.38,경기도 성남시 분당구 서현동 87번지 분산상가동 1층 1010호,"경기도 성남시 분당구 중앙공원로 53 (서현동, 분산상가동 1층 1010호)",2021-03-31
분당구,휴게음식점,팡교인브레드,폐업,2014-05-12,2017-11-17,-,-,-,48.1,경기도 성남시 분당구 운중동 977번지 1층 일부,"경기도 성남시 분당구 운중로125번길 9 (운중동, 1층 일부)",2021-03-31
분당구,휴게음식점,제이브라운(판교점),폐업,2014-05-13,2015-10-08,-,-,-,98,경기도 성남시 분당구 삼평동 664번지 미래에셋센터  1층 일부,"경기도 성남시 분당구 판교역로192번길 12 (삼평동, 미래에셋센터  1층 일부)",2021-03-31
분당구,휴게음식점,보용만두(판교롯데마트),폐업,2014-05-15,2016-03-10,-,-,-,14.76,경기도 성남시 분당구 삼평동 741번지 월드마크 지하 1층 일부,"경기도 성남시 분당구 대왕판교로606번길 58 (삼평동, 월드마크 지하 1층 일부)",2021-03-31
수정구,휴게음식점,새참시간,폐업,2013-08-14,2014-10-08,-,-,-,41.92,경기도 성남시 수정구 단대동 28-5번지 지층 2호,"경기도 성남시 수정구 논골로 53, 지층 2호 (단대동)",2021-03-31
중원구,휴게음식점,명랑핫도그,폐업,2013-08-20,2020-11-17,-,-,-,26.27,경기도 성남시 중원구 은행동 722-8 1층,"경기도 성남시 중원구 은이로5번길 23, 1층 (은행동)",2021-03-31
분당구,휴게음식점,파스쿠치서현씨지브이점,폐업,2014-06-25,2018-08-13,-,-,-,159.19,"경기도 성남시 분당구 서현동 256번지 비전월드 101호 일부, 101-18호전부, 101-19호 일부","경기도 성남시 분당구 서현로180번길 19 (서현동, 비전월드 101호 일부, 101-18호전부, 101-19호 일부)",2021-03-31
분당구,휴게음식점,스위트몬스터,폐업,2014-06-27,2014-10-02,-,-,-,10.92,경기도 성남시 분당구 수내동 14번지 지하1층 일부,"경기도 성남시 분당구 황새울로200번길 45 (수내동, 지하1층 일부)",2021-03-31
수정구,휴게음식점,애비뉴,폐업,2014-06-27,2015-07-01,-,-,-,32.67,경기도 성남시 수정구 신흥동 4219번지 2층 201호,"경기도 성남시 수정구 시민로 138, 2층 201호 (신흥동)",2021-03-31
수정구,휴게음식점,라덴시에,폐업,2014-07-01,2016-03-10,-,-,-,146.36,경기도 성남시 수정구 상적동 248-24번지 1층,"경기도 성남시 수정구 달래내로 369, 1층 (상적동)",2021-03-31
중원구,휴게음식점,모란역찬들마루,폐업,2017-03-07,2018-03-27,-,-,-,8.29,"경기도 성남시 중원구 성남동 1575번지 모란역 역사내 5번출구 근처, 지하1층","경기도 성남시 중원구 성남대로 지하 1147, 지하1층 (성남동, 모란역 역사내 5번출구 근처)",2021-03-31
분당구,휴게음식점,탑스낵,폐업,2017-03-08,2017-03-15,-,-,-,,경기도 성남시 분당구 야탑동 488-1번지 야탑역사내 일부,"경기도 성남시 분당구 성남대로 지하 903 (야탑동, 야탑역사내 일부)",2021-03-31
분당구,휴게음식점,우강그린,폐업,2015-01-06,2015-02-06,-,-,-,16.8,경기도 성남시 분당구 수내동 56번지,"경기도 성남시 분당구 내정로166번길 7-6 (수내동, 지하123호)",2021-03-31
분당구,휴게음식점,커피트리,폐업,2015-01-08,2017-06-26,-,-,-,30.34,경기도 성남시 분당구 금곡동 147번지 현대아리온오피스텔 1층 18호호,"경기도 성남시 분당구 성남대로172번길 12 (금곡동, 현대아리온오피스텔 1층)",2021-03-31
수정구,휴게음식점,못난이 찹쌀 꽈배기,폐업,2015-01-08,2017-10-10,-,-,-,18.2,경기도 성남시 수정구 태평동 3705-40번지 지하1층,"경기도 성남시 수정구 수정로111번길 11, 지하1층 (태평동)",2021-03-31
중원구,휴게음식점,스낵코너,폐업,2017-05-22,2019-10-18,-,-,-,11.96,"경기도 성남시 중원구 성남동 4123번지 모란스파사우나, 지하2층 B201호","경기도 성남시 중원구 성남대로 1126, 지하2층 B201호 (성남동, 모란스파사우나)",2021-03-31
분당구,휴게음식점,타비,폐업,2017-05-22,2019-05-15,-,-,-,53.16,경기도 성남시 분당구 야탑동 355-4번지 한주코아 4층 401호,"경기도 성남시 분당구 야탑로69번길 8 (야탑동, 한주코아 4층 401호)",2021-03-31
수정구,휴게음식점,작심카페,폐업,2017-04-28,2020-11-13,-,-,-,10.35,경기도 성남시 수정구 창곡동 513-4 신성위캐슬타워 8층 804호 일부,"경기도 성남시 수정구 위례동로 135, 8층 804 일부호 (창곡동, 신성위캐슬타워)",2021-03-31
분당구,휴게음식점,소프트리 신도시점,폐업,2017-05-25,2020-09-09,-,-,-,22.26,경기도 성남시 분당구 서현동 252 1층 일부,"경기도 성남시 분당구 황새울로359번길 3 (서현동, 1층 일부)",2021-03-31
분당구,휴게음식점,미엘커피(MIEL COFFEE),폐업,2017-05-25,2019-10-15,-,-,-,39.9,"경기도 성남시 분당구 삼평동 670번지 1층, 제138호","경기도 성남시 분당구 대왕판교로 660 (삼평동, 1층, 제138호)",2021-03-31
수정구,휴게음식점,요거프레소(YOGER PRESSO),폐업,2016-09-01,2017-07-10,-,-,-,39.8,경기도 성남시 수정구 창곡동 547-10번지 위례드림시티 1층 106호,"경기도 성남시 수정구 위례광장로 21-12, 1층 106호 (창곡동, 위례드림시티)",2021-03-31
중원구,휴게음식점,커피두.(COFFEE DO.),폐업,2017-02-08,2019-12-31,-,-,-,19.38,경기도 성남시 중원구 상대원동 955번지 1층,"경기도 성남시 중원구 사기막골로31번길 41, 1층 (상대원동)",2021-03-31
분당구,휴게음식점,채루,폐업,2013-08-21,2018-09-07,-,-,-,13.12,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,다구오,폐업,2013-08-21,2018-09-07,-,-,-,15.04,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,소우덴,폐업,2013-08-21,2018-09-07,-,-,-,12.48,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,정난들,폐업,2013-08-21,2018-09-07,-,-,-,11.36,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,텐하이,폐업,2013-08-21,2018-09-07,-,-,-,12.8,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,아게칸,폐업,2013-08-21,2018-09-07,-,-,-,14.08,경기도 성남시 분당구 야탑동 357-1번지 NC백화점 지하1층 일부,"경기도 성남시 분당구 야탑로81번길 11 (야탑동, NC백화점 지하1층 일부)",2021-03-31
분당구,휴게음식점,정자역케이에프씨,폐업,2013-08-21,2016-05-19,-,-,-,171.33,"경기도 성남시 분당구 정자동 15-7번지 하나프라자빌딩 1층 110,111,112,113호","경기도 성남시 분당구 느티로 27 (정자동, 하나프라자빌딩 1층 110,111,112,113호)",2021-03-31
분당구,휴게음식점,(주)블루로터스커피블루,폐업,2013-08-22,2016-07-26,-,-,-,25.74,경기도 성남시 분당구 야탑동 219-3번지 에스넷분당빌딩  1층 일부,"경기도 성남시 분당구 벌말로50번길 41 (야탑동, 에스넷분당빌딩  1층 일부)",2021-03-31
분당구,휴게음식점,에쎄레,폐업,2013-08-22,2016-10-07,-,-,-,69.52,경기도 성남시 분당구 삼평동 740번지 2층 212호,"경기도 성남시 분당구 동판교로177번길 25, 2층 212호 (삼평동)",2021-03-31
분당구,휴게음식점,케익프롬언아일랜드,폐업,2013-08-23,2021-03-24,-,-,-,17.85,경기도 성남시 분당구 서현동 307 효자촌주상복합상가 601동 1층 1087호,"경기도 성남시 분당구 불정로386번길 10 (서현동, 효자촌주상복합상가 601동 1층 1087호)",2021-03-31
분당구,휴게음식점,바삭,폐업,2015-01-08,2015-02-05,-,-,-,,경기도 성남시 분당구 서현동 263번지 AK PLAZA 분당 지1층,"경기도 성남시 분당구 황새울로360번길 42 (서현동, AK PLAZA 분당 지1층 )",2021-03-31
분당구,휴게음식점,셀렉토커피 분당정자점,폐업,2015-01-09,2019-01-24,-,-,-,41.8,경기도 성남시 분당구 정자동 165-1번지 정자역 엠코해리츠1단지 1층 A104호,"경기도 성남시 분당구 정자일로 146, A104호 (정자동, 정자역 엠코해리츠1단지 1층)",2021-03-31
중원구,휴게음식점,금잔디 커피숍,폐업,2013-06-14,2014-03-05,-,-,-,73.5,"경기도 성남시 중원구 금광동 3732번지 ,2층","경기도 성남시 중원구 광명로 305-1, 2층 (금광동)",2021-03-31
수정구,휴게음식점,아이닉스pc방,폐업,2013-06-03,2019-09-03,-,-,-,9.28,경기도 성남시 수정구 신흥동 6918-1번지 2층,"경기도 성남시 수정구 산성대로 213, 2층 (신흥동)",2021-03-31
분당구,휴게음식점,커피구핑,폐업,2013-06-03,2019-07-10,-,-,-,289.8,경기도 성남시 분당구 정자동 253번지 1층,"경기도 성남시 분당구 불정로 50 (정자동, 1층)",2021-03-31
분당구,휴게음식점,에이972,폐업,2013-06-04,2015-10-26,-,-,-,106.84,경기도 성남시 분당구 운중동 972번지 1층,"경기도 성남시 분당구 산운로160번길 20-9 (운중동, 1층)",2021-03-31
분당구,휴게음식점,더카페 서현CGV점,폐업,2013-06-04,2021-03-11,-,-,-,26.67,경기도 성남시 분당구 서현동 256 비전월드 1층  101-26호,"경기도 성남시 분당구 서현로180번길 19 (서현동, 비전월드 1층  101-26호)",2021-03-31
수정구,휴게음식점,학교종이땡땡땡,폐업,2013-06-04,2017-07-24,-,-,-,10.52,경기도 성남시 수정구 신흥동 6949번지 지하상가B동마열1-1호,"경기도 성남시 수정구 산성대로 지하 262-5 (신흥동, 지하상가B동마열1-1호)",2021-03-31
분당구,휴게음식점,씨유야탑빌리지점,폐업,2013-06-07,2018-07-10,-,-,-,2.72,경기도 성남시 분당구 야탑동 291-1번지 1층 일부,"경기도 성남시 분당구 매화로 46 (야탑동, 1층 일부)",2021-03-31
분당구,휴게음식점,파파이스 분당정자점,폐업,2013-06-07,2019-08-20,-,-,-,145.1,경기도 성남시 분당구 정자동 211번지 이마트 3층 일부,"경기도 성남시 분당구 불정로 134 (정자동, 이마트 3층 일부)",2021-03-31
분당구,휴게음식점,굿밀샌드위치,폐업,2013-06-10,2013-12-11,-,-,-,39,경기도 성남시 분당구 삼평동 679번지 삼환하이펙스B동  1층 104호,"경기도 성남시 분당구 판교역로 230 (삼평동, 삼환하이펙스B동  1층 104호)",2021-03-31
분당구,휴게음식점,싱글오리진커피로스터스,폐업,2014-01-08,2018-12-06,-,-,-,42.93,경기도 성남시 분당구 판교동 614-1번지 1층 일부(102호),"경기도 성남시 분당구 운중로233번길 17-12 (판교동, 1층 일부(102호))",2021-03-31
중원구,휴게음식점,호호왕만두,폐업,2014-01-10,2014-03-27,-,-,-,16.35,경기도 성남시 중원구 은행동 1553번지 1층 나동 1호,"경기도 성남시 중원구 산성대로 526, 나동 1층 1호 (은행동)",2021-03-31
분당구,휴게음식점,카페지온(cafe zion),폐업,2014-01-13,2017-10-31,-,-,-,73.3,"경기도 성남시 분당구 율동 331번지 1,2,3층","경기도 성남시 분당구 문정로144번길 7, 1,2,3층동 (율동)",2021-03-31
수정구,휴게음식점,진다방,폐업,2014-01-13,2014-07-21,-,-,-,42.28,경기도 성남시 수정구 태평동 3307-71번지 지층,"경기도 성남시 수정구 남문로 100, 지층 (태평동)",2021-03-31
분당구,휴게음식점,모노치즈서현점,폐업,2014-01-13,2019-01-25,-,-,-,34.33,경기도 성남시 분당구 서현동 254-1번지 미래에셋플레이스 1층 일부(105호),"경기도 성남시 분당구 황새울로359번길 11 (서현동, 미래에셋플레이스 1층 일부(105호))",2021-03-31
분당구,휴게음식점,아즈텍,폐업,2014-01-15,2021-03-15,-,-,-,7.54,경기도 성남시 분당구 금곡동 155 우방코아 6층 601호 일부,"경기도 성남시 분당구 돌마로 73 (금곡동, 우방코아 6층 601호 일부)",2021-03-31
중원구,휴게음식점,착한만두,폐업,2014-01-16,2014-11-18,-,-,-,15.73,경기도 성남시 중원구 은행동 1553번지 1층다동5호,"경기도 성남시 중원구 산성대로 526, 다동 1층 5호 (은행동)",2021-03-31
분당구,휴게음식점,리오카페,폐업,2014-01-17,2014-02-26,-,-,-,,경기도 성남시 분당구 구미동 185-3번지 하나프라자빌딩 303호일부,"경기도 성남시 분당구 성남대로 34 (구미동, 하나프라자빌딩 303호일부)",2021-03-31
분당구,휴게음식점,커피베이(서현점),폐업,2014-01-22,2016-02-15,-,-,-,45.74,경기도 성남시 분당구 서현동 312-1번지 레이디파크 1층 106호,"경기도 성남시 분당구 분당로263번길 39 (서현동, 레이디파크 1층 106호)",2021-03-31
분당구,휴게음식점,베리커피,폐업,2014-01-23,2015-03-31,-,-,-,40,경기도 성남시 분당구 삼평동 679번지 삼환하이펙스 B동 1층104호,"경기도 성남시 분당구 판교역로 230 (삼평동, 삼환하이펙스 B동 1층104호)",2021-03-31
분당구,휴게음식점,일루아(illua),폐업,2014-09-01,2015-05-14,-,-,-,,경기도 성남시 분당구 야탑동 219-1번지 아델파크 지1층 B106호,"경기도 성남시 분당구 장미로 198 (야탑동, 아델파크 지1층 B106호)",2021-03-31
분당구,휴게음식점,돌고래충무김밥,폐업,2017-05-01,2019-11-13,-,-,-,9.12,경기도 성남시 분당구 수내동 53번지 파크타운주상복합상가 지하1층 162호,"경기도 성남시 분당구 내정로174번길 42 (수내동, 파크타운주상복합상가 지하1층 162호)",2021-03-31
분당구,휴게음식점,베데스다,폐업,2016-08-03,2019-03-19,-,-,-,74.53,경기도 성남시 분당구 수내동 79-1번지 그랜드빌딩 2층 210호,"경기도 성남시 분당구 돌마로356번길 3, 210호 (수내동, 그랜드빌딩 2층)",2021-03-31
수정구,휴게음식점,GS25 성남태화점,폐업,2016-10-13,2019-10-14,-,-,-,1.68,경기도 성남시 수정구 태평동 5106번지 1(일부)층,"경기도 성남시 수정구 태평로 8, 1(일부)층 (태평동)",2021-03-31
수정구,휴게음식점,이소떡 이웃집소녀떡볶이(위례신도시점),폐업,2016-10-14,2017-04-04,-,-,-,48.09,경기도 성남시 수정구 창곡동 547-4번지 1층 106호,"경기도 성남시 수정구 위례광장로 25, 1층 106호 (창곡동)",2021-03-31
분당구,휴게음식점,라온카페,폐업,2016-10-21,2017-03-21,-,-,-,36.98,경기도 성남시 분당구 서현동 92번지 분산상가 1동 1층 301호 일부,"경기도 성남시 분당구 중앙공원로 20, 현대아파트분산상가1동 1층 (서현동, 301호 일부)",2021-03-31
분당구,휴게음식점,떡볶이창고,폐업,2017-02-10,2020-03-25,-,-,-,19.95,경기도 성남시 분당구 이매동 131-3번지 홍우프라자 1층 101호,"경기도 성남시 분당구 판교로 436 (이매동, 홍우프라자 1층 101호)",2021-03-31
