시군명,시설명,채수및검사일자,검사기관명,PH(5.8~8.6),탁도(4NTU이하),대장균(200개체수/100MmL미만),유리잔류염소(0.4~4.0mg/L),초과원인및조치사항,소재지지번주소,소재지도로명주소,소재지우편번호,위도,경도
구리시,동구하늘근린공원 물놀이시설,2018-07-17,구리시 수도과,7.03,0.08,불검출,2.60,,경기도 구리시 산마루로 29,경기도 구리시 산마루로 29,11901,37.6312554143,127.1172900385
구리시,동구하늘근린공원 물놀이시설,2018-06-28,구리시 수도과,7.41,1.10,불검출,3.63,,경기도 구리시 산마루로 29,경기도 구리시 산마루로 29,11901,37.6312554143,127.1172900385
구리시,아름마을공원 물놀이장,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 인창동 651-2,경기도 구리시 아차산로 439(교문동),11954,37.5946238714,127.1287774522
구리시,아름마을어린이공원 물놀이시설,2018-07-31,구리시 수도과,6.93,0.06,불검출,0.98,,경기도 구리시 산마루로 29,경기도 구리시 산마루로 29,11901,37.6312554143,127.1172900385
구리시,아름마을어린이공원 물놀이시설,2018-07-17,구리시 수도과,6.9,0.08,불검출,0.42,,경기도 구리시 산마루로 29,경기도 구리시 산마루로 29,11901,37.6312554143,127.1172900385
구리시,아름마을어린이공원 물놀이시설,2018-06-28,구리시 수도과,6.98,0.12,불검출,0.41,,경기도 구리시 산마루로 29,경기도 구리시 산마루로 29,11901,37.6312554143,127.1172900385
구리시,왕숙천둔치공원 물놀이시설,2018-07-31,구리시 수도과,7.56,0.08,불검출,1.14,,경기도 구리시 인창동 669-1,,,37.6069788916,127.1459842954
구리시,왕숙천둔치공원 물놀이시설,2018-07-17,구리시 수도과,7.26,0.06,불검출,0.77,,경기도 구리시 인창동 669-1,,,37.6069788916,127.1459842954
구리시,왕숙천둔치공원 물놀이시설,2018-06-28,구리시 수도과,7.38,0.08,불검출,0.56,,경기도 구리시 인창동 669-1,,,37.6069788916,127.1459842954
구리시,왕숙천둔치공원 물놀이장,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 수택동 211-1,경기도 구리시 아차산로 439(교문동),11954,37.5946238714,127.1287774522
구리시,유아물놀이풀장,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 갈매동 665,경기도 구리시 아차산로 439(교문동),11954,37.5946238714,127.1287774522
구리시,이문안저수지 공원,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 교문동 754-3,경기도 구리시 아차산로 439(교문동),11954,37.5946238714,127.1287774522
구리시,이문안호수공원 바닥분수,2018-07-31,구리시 수도과,7.2,0.09,불검출,1.06,,경기도 구리시 수택동 211-1,,11944,37.5950358650,127.1571713490
구리시,이문안호수공원 바닥분수,2018-07-17,구리시 수도과,7.05,0.08,불검출,0.54,,경기도 구리시 수택동 211-1,,11944,37.5950358650,127.1571713490
구리시,이문안호수공원 바닥분수,2018-06-28,구리시 수도과,8.20,0.56,불검출,3.40,,경기도 구리시 수택동 211-1,,11944,37.5950358650,127.1571713490
구리시,장자호수공원 바닥분수,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 수택동 878,경기도 구리시 장자호수길 105,11948,37.5859470179,127.1409850886
구리시,장자호수공원 바닥분수,2018-07-31,구리시 수도과,7.5,0.07,불검출,0.56,,경기도 구리시 교문동 754-3,,11935,37.5951208196,127.1313773434
구리시,장자호수공원 바닥분수,2018-07-17,구리시 수도과,7.68,0.12,불검출,9.00,"초과원인 : 소독약 투입시점 및 투입지점에서 시료채수, 조치사항 : 시료채수 방법 교육",경기도 구리시 교문동 754-3,,11935,37.5951208196,127.1313773434
구리시,장자호수공원 바닥분수,2018-06-28,구리시 수도과,7.18,0.19,불검출,0.42,,경기도 구리시 교문동 754-3,,11935,37.5951208196,127.1313773434
구리시,토평근린공원 물놀이시설,2018-07-31,구리시 수도과,7.64,0.26,불검출,1.32,,경기도 구리시 인창동 209-1,,,37.6038378228,127.1432037787
구리시,토평근린공원 물놀이시설,2018-07-17,구리시 수도과,7.12,0.21,불검출,0.50,,경기도 구리시 인창동 209-1,,,37.6038378228,127.1432037787
구리시,토평근린공원 물놀이시설,2018-06-28,구리시 수도과,7.45,0.22,불검출,0.46,,경기도 구리시 인창동 209-1,,,37.6038378228,127.1432037787
구리시,토평근린공원 물놀이장,2020-09-22,경기도 구리시,-,-,-,-,,경기도 구리시 토평동 990-1,경기도 구리시 아차산로 439(교문동),11954,37.5946238714,127.1287774522
군포시,군포송정지구 송정중앙공원 물놀이터,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 도마교동 455,경기도 군포시 송부로73번길 26,15884,37.3194844140,126.9208311093
군포시,능안공원 물놀이터,2018-07-17,KOTITI,7.1,0.06,0,0.6,,경기도 군포시 산본동 1065,,15803,37.3712266128,126.9313407675
군포시,능안공원 물놀이터,2018-07-09,KOTITI,7.1,0.06,0,0.6,,경기도 군포시 산본동 1065,,15803,37.3712266128,126.9313407675
군포시,능안공원 조합놀이대,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 산본동 1065,경기도 군포시 고산로677번길 17,15803,37.3718219449,126.9327169113
군포시,당정근린공원 조합놀이대,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 당정동 762-2,경기도 군포시 청백리길 6(금정동),15829,37.3623695182,126.9352272862
군포시,송정중앙공원 물놀이터,2018-07-20,KOTITI,7.7,0.06,0,0.51,,경기도 군포시 송부로 73번길 26,경기도 군포시 송부로73번길 26,15884,37.3192583030,126.9210447713
군포시,송정중앙공원 물놀이터,2018-07-05,KOTITI,8.2,0.21,0,1.82,,경기도 군포시 송부로 73번길 26,경기도 군포시 송부로73번길 26,15884,37.3192583030,126.9210447713
군포시,중앙공원 물놀이터,2018-07-17,KOTITI,7.6,0.06,0,0.57,,경기도 군포시 산본동 1022,,,37.3458628258,126.9174270716
군포시,중앙공원 물놀이터,2018-07-09,KOTITI,7,0.06,0,0.58,,경기도 군포시 산본동 1022,,,37.3458628258,126.9174270716
군포시,중앙공원 조합놀이대,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 산본동 1122,경기도 군포시 광정로 96,15824,37.3615809905,126.9286948223
군포시,철쭉공원 물놀이터,2018-07-20,KOTITI,7.5,0.05,0,0.71,,경기도 군포시 번영로 407,경기도 군포시 번영로 407,15869,37.3531396998,126.9256807104
군포시,철쭉공원 물놀이터,2018-07-05,KOTITI,8.2,0.09,0,2.2,,경기도 군포시 번영로 407,경기도 군포시 번영로 407,15869,37.3531396998,126.9256807104
군포시,철쭉공원 조합놀이대,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 산본동 1153,경기도 군포시 번영로 407,15869,37.3530488618,126.9257786008
군포시,효자어린이공원 조합놀이대,2020-07-28,경기도 군포시,-,-,-,-,,경기도 군포시 당동 773-4,경기도 군포시 당동로18번길 27,15859,37.3516545258,126.9433355001
김포시,걸포어린이공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 걸포동 1560,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,걸포어린이공원 바닥분수,2018-07-25,김포시상하수도사업소,7.5,0.07,<1.8,0.94,,경기도 김포시 걸포동 1560,,10099,37.6348813643,126.7051053451
김포시,걸포어린이공원 바닥분수,2018-07-11,김포시상하수도사업소,7.5,0.08,<1.8,0.91,,경기도 김포시 걸포동 1560,,10099,37.6348813643,126.7051053451
김포시,걸포중앙공원 계류벽천,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 걸포동 1553,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,걸포중앙공원 계류벽천,2018-07-25,김포시상하수도사업소,7.5,0.07,<1.8,1.12,,경기도 김포시 걸포동 1553,경기도 김포시 걸포로 76,10099,37.6379938964,126.7067697109
김포시,걸포중앙공원 계류벽천,2018-07-11,김포시상하수도사업소,7.5,0.07,<1.8,1.12,,경기도 김포시 걸포동 1553,경기도 김포시 걸포로 76,10099,37.6379938964,126.7067697109
김포시,걸포중앙공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 걸포동 1553,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,걸포중앙공원 바닥분수,2018-07-25,김포시상하수도사업소,7.5,0.08,<1.8,0.91,,경기도 김포시 걸포동 1553,경기도 김포시 걸포로 76,10099,37.6379938964,126.7067697109
김포시,걸포중앙공원 바닥분수,2018-07-11,김포시상하수도사업소,7.5,0.07,<1.8,0.94,,경기도 김포시 걸포동 1553,경기도 김포시 걸포로 76,10099,37.6379938964,126.7067697109
김포시,고송어린이공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 고촌읍 신곡리 1285,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,고송어린이공원 바닥분수,2018-07-25,김포시상하수도사업소,7.6,0.07,<1.8,0.87,,경기도 김포시 고촌읍 신곡리 1285,,,37.6041651008,126.7680449236
김포시,고송어린이공원 바닥분수,2018-07-11,김포시상하수도사업소,7.6,0.07,<1.8,0.87,,경기도 김포시 고촌읍 신곡리 1285,,,37.6041651008,126.7680449236
김포시,고촌문화공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 고촌읍 신곡리 1294,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,고촌문화공원 발물놀이장,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 고촌읍 신곡리 1294,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,고촌제1근린공원 물놀이터,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 고촌읍 신곡리 1281,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,고촌제1근린공원 물놀이터,2018-07-25,김포시상하수도사업소,7.6,0.07,<1.8,0.85,,경기도 김포시 고촌읍 신곡리 1281,,,37.6072186631,126.7722368946
김포시,고촌제1근린공원 물놀이터,2018-07-11,김포시상하수도사업소,7.6,0.07,<1.8,0.85,,경기도 김포시 고촌읍 신곡리 1281,,,37.6072186631,126.7722368946
김포시,고촌제1근린공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 고촌읍 신곡리 1281,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,고촌제1근린공원 바닥분수,2018-07-25,김포시상하수도사업소,7.5,0.07,<1.8,0.92,,경기도 김포시 고촌읍 신곡리 1281,,,37.6072186631,126.7722368946
김포시,고촌제1근린공원 바닥분수,2018-07-11,김포시상하수도사업소,7.5,0.07,<1.8,0.92,,경기도 김포시 고촌읍 신곡리 1281,,,37.6072186631,126.7722368946
김포시,골드밸리제1근린공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 양촌읍 학운리 2963,경기도 김포시 양촌읍 황금2로 12,10048,37.6139500763,126.6180817583
김포시,골드밸리제1근린공원 바닥분수,2018-07-25,김포시상하수도사업소,7.3,0.06,<1.8,0.91,,경기도 김포시 양촌읍 학운리 2963,,10048,37.6140244111,126.6180576718
김포시,골드밸리제1근린공원 바닥분수,2018-07-11,김포시상하수도사업소,7.3,0.06,<1.8,0.91,,경기도 김포시 양촌읍 학운리 2963,,10048,37.6140244111,126.6180576718
김포시,골드밸리제3근린공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 양촌읍 학운리 3021,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,골드밸리제3근린공원 바닥분수,2018-07-25,김포시상하수도사업소,7.2,0.07,<1.8,0.85,,경기도 김포시 양촌읍 학운리 3021,,10048,37.6164909003,126.6257582081
김포시,골드밸리제3근린공원 바닥분수,2018-07-11,김포시상하수도사업소,7.2,0.07,<1.8,0.85,,경기도 김포시 양촌읍 학운리 3021,,10048,37.6164909003,126.6257582081
김포시,공공공지8-2호 물놀이장,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 구래동 6891-1,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,공공공지8-2호 물놀이장,2018-07-25,김포시상하수도사업소,7.4,0.06,<1.8,0.94,,경기도 김포시 구래동 6891-1,,10070,37.6395442010,126.6278057154
김포시,공공공지8-2호 물놀이장,2018-07-11,김포시상하수도사업소,7.4,0.06,<1.8,0.89,,경기도 김포시 구래동 6891-1,,10070,37.6395442010,126.6278057154
김포시,광장61 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 장기동 2029-8,경기도 김포시 사우중로 1(사우동),10109,37.6148826054,126.7156948580
김포시,광장61 바닥분수,2018-07-25,김포시상하수도사업소,7.2,0.06,<1.8,0.89,,경기도 김포시 장기동 2029-8,,10090,37.6399117734,126.6788904708
김포시,광장61 바닥분수,2018-07-11,김포시상하수도사업소,7.7,0.1,<1.8,0.93,,경기도 김포시 장기동 2029-8,,10090,37.6399117734,126.6788904708
김포시,김포e편한세상 캐널시티 아파트,2020-09-17,경기도 김포시,-,-,-,-,,경기도 김포시 장기동 2031,경기도 김포시 김포한강2로 41,10090,37.6412663273,126.6775940256
김포시,김포한강 뉴스테이 예미지 어린이 놀이터,2020-07-24,경기도 김포시,-,-,-,-,,경기도 김포시 구래동 6893-2,경기도 김포시 김포한강9로 11,10070,37.6381023089,126.6261381961
김포시,김포한강한라비발디아파트 어린이놀이시설,2020-07-24,경기도 김포시,-,-,-,-,,경기도 김포시 운양동 1249-1,경기도 김포시 김포한강11로255번길 149,10072,37.6592698223,126.6820777687
김포시,김포한양수자인아파트 어린이놀이시설,2020-09-24,경기도 김포시,-,-,-,-,,경기도 김포시 장기동 1885-10,경기도 김포시 김포한강3로 290-13,10084,37.6439781306,126.6620578711
김포시,김포함상공원 바닥분수,2020-09-04,경기도 김포시,-,-,-,-,,경기도 김포시 대곶면 대명리 551-1,경기도 김포시 대곶면 대명항1로 110-36,10041,37.6406716404,126.5392751662
김포시,김포함상공원 바닥분수,2018-07-24,김포시상하수도사업소,7.5,0.15,<1.8,0.94,,경기도 김포시 대곶면 대명항1로 110-36,경기도 김포시 대곶면 대명항1로 110-36,10041,37.6402955984,126.5400174612
김포시,김포함상공원 바닥분수,2018-07-12,김포시상하수도사업소,7.6,0.12,<1.8,2.61,,경기도 김포시 대곶면 대명항1로 110-36,경기도 김포시 대곶면 대명항1로 110-36,10041,37.6402955984,126.5400174612
김포시,김포함상공원 바닥분수,2018-06-29,김포시상하수도사업소,7.6,0.13,<1.8,0.88,,경기도 김포시 대곶면 대명항1로 110-36,경기도 김포시 대곶면 대명항1로 110-36,10041,37.6402955984,126.5400174612
김포시,김포함상공원 바닥분수,2018-06-12,김포시상하수도사업소,7.7,0.24,<1.8,1.58,,경기도 김포시 대곶면 대명항1로 110-36,경기도 김포시 대곶면 대명항1로 110-36,10041,37.6402955984,126.5400174612
김포시,나래울공원 바닥분수,2020-09-10,경기도 김포시,-,-,-,-,,경기도 김포시 운양동 1287-1,경기도 김포시 김포한강11로438번길 8-52,10074,37.6520016920,126.6973140187
김포시,나래울공원 바닥분수,2018-07-25,김포시상하수도사업소,7.3,0.06,<1.8,0.94,,경기도 김포시 운양동 1287-1,,10074,37.6517703360,126.6964371364
김포시,나래울공원 바닥분수,2018-07-11,김포시상하수도사업소,7.4,0.06,<1.8,0.83,,경기도 김포시 운양동 1287-1,,10074,37.6517703360,126.6964371364
