,장소,부모님,아이,친구,커플,친척,가족,지인,연인,혼자,둘,셋,넷,경관,인생샷,휴식,공원,유적지,미술,박물관,익스트림,스포츠,체험,드라이브,쇼핑,전시,자연,산책
943,농업,0.2132808,0.17244446,0.11335438,0.09102416,0.119218096,0.2009135,0.16141276,0.14669643,0.038700223,0.12881184,0.13286752,0.18631703,0.21091314,0.12844208,0.10912666,0.1957863,0.14945446,0.19525923,0.14015348,0.15551546,0.14444473,0.1706814,0.18511824,0.2006705,0.17102031,0.26506302,0.08546662
944,제주,0.33567518,0.2990224,0.299165,0.22260225,0.22209918,0.32892543,0.32336652,0.28329313,0.27321297,0.2260361,0.23729265,0.19283387,0.28895497,0.32640642,0.27769965,0.31443262,0.2658557,0.1652438,0.27730992,0.2622664,0.1425852,0.323143,0.32932112,0.2309404,0.18310595,0.33545643,0.3597246
945,다이브,0.23683852,0.22504726,0.25410753,0.26327115,0.15028758,0.22438568,0.20639634,0.25404933,0.19802608,0.19858974,0.17686938,0.18719077,0.15931028,0.2767673,0.21380013,0.16882914,0.07328916,0.090751976,0.13019226,0.33903083,0.26337075,0.25734773,0.193328,0.2388722,0.1211741,0.18326399,0.210623
946,병원,0.22614983,0.13076395,0.21070752,0.061038453,0.22760752,0.17695177,0.1747732,0.11526629,0.14211753,0.051596485,0.148868,0.17601234,0.08265298,0.09215492,0.13691379,0.15864524,0.10682987,0.2107563,0.21200398,0.08506801,0.22200698,0.090270706,0.11305767,0.2576316,0.10923026,0.08068891,0.13718346
947,제주도,0.38794583,0.33244213,0.34946412,0.33173788,0.27063408,0.38900936,0.43720543,0.30367246,0.34901035,0.2743159,0.25419807,0.19320181,0.32353368,0.34989116,0.27821404,0.34397134,0.26915005,0.16862954,0.29463607,0.24389766,0.16068843,0.31320524,0.3902039,0.25216234,0.19815846,0.36777404,0.37616062
948,돌하르방,0.17906591,0.22054729,0.25239158,0.23988855,0.1862064,0.1978763,0.19059877,0.24005273,0.16963907,0.19140652,0.15810138,0.13810575,0.13491936,0.27875894,0.17285743,0.23230302,0.2286858,0.22494286,0.2839089,0.16747215,0.074321255,0.2393713,0.22501394,0.14816135,0.24731354,0.2651998,0.235978
949,레이크힐스,0.2203708,0.20175076,0.2099007,0.22845787,0.13089897,0.25721163,0.28386378,0.27455378,0.17345496,0.15730457,0.12342361,0.15151758,0.39996943,0.2699497,0.34243867,0.23627955,0.2660041,0.20474494,0.24651797,0.3572449,0.3226539,0.23724598,0.3349319,0.22760525,0.1865297,0.37213504,0.24497679
950,회관,0.14068419,0.1042032,0.14305003,0.09575905,0.137463,0.16611269,0.1927018,0.0927068,0.071191296,0.11957556,0.09990442,0.09056492,0.21317115,0.096982844,0.14123392,0.29948747,0.21633092,0.2154746,0.22821611,0.08043826,0.1557315,0.17117348,0.1497581,0.16576204,0.19598404,0.1294642,0.21488258
951,미래,0.28337246,0.23164956,0.103786655,0.1702993,0.081603475,0.22043243,0.10778174,0.18841445,0.08715153,0.16061836,0.08854489,0.24399684,0.20711374,0.17329586,0.19990468,0.15670529,0.19732773,0.24192582,0.23489049,0.2019833,0.30137837,0.21690896,0.1487962,0.16867426,0.25145447,0.27111813,0.115677506
952,밭담숲,0.41526845,0.4038454,0.4120208,0.37955475,0.31801787,0.42762506,0.40020424,0.41061777,0.40307838,0.3172806,0.3098345,0.31754047,0.395225,0.38077542,0.44533974,0.37862897,0.31969646,0.28893286,0.3096657,0.43100935,0.3353929,0.40179163,0.39446497,0.4124809,0.25380093,0.4508742,0.4555891
953,베스트,0.23290002,0.3261104,0.25741863,0.2946347,0.057812348,0.21204278,0.24409556,0.22864208,0.21697801,0.20045872,0.2239687,0.27091438,0.20013888,0.26839757,0.14702886,0.14053081,0.16193572,0.11247147,0.11276535,0.29297936,0.23380858,0.18055263,0.26575094,0.21100077,0.12666538,0.21209465,0.20258924
954,베스트,0.23290002,0.3261104,0.25741863,0.2946347,0.057812348,0.21204278,0.24409556,0.22864208,0.21697801,0.20045872,0.2239687,0.27091438,0.20013888,0.26839757,0.14702886,0.14053081,0.16193572,0.11247147,0.11276535,0.29297936,0.23380858,0.18055263,0.26575094,0.21100077,0.12666538,0.21209465,0.20258924
955,불교,0.1403381,0.06467207,0.13167474,0.13499033,0.14481014,0.09579196,0.17660129,0.086097226,0.1684153,0.18354717,0.099383846,0.04950785,0.17054455,0.11600073,0.1653092,0.1222397,0.21785124,0.32069787,0.1284259,0.07851735,0.16320051,0.12229665,0.1324237,0.10919902,0.16197135,0.2167733,0.1532768
956,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
957,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
958,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
959,순례,0.19280717,0.1876408,0.14199667,0.22074611,0.1891906,0.2541585,0.22365624,0.21638055,0.20786923,0.12578765,0.08379837,0.11998687,0.21157573,0.1686919,0.17998226,0.16611342,0.28410769,0.119713746,0.17043135,0.09823267,0.1326266,0.16582295,0.25061944,0.182471,0.1783006,0.15351695,0.22327617
960,불빛,0.17805646,0.2803564,0.23890708,0.16848372,0.13844472,0.09572369,0.21774995,0.2749352,0.23845384,0.28659987,0.18670437,0.10199658,0.28882143,0.34059712,0.18990831,0.27136862,0.19037962,0.12397162,0.13471289,0.27324092,0.12152704,0.20805892,0.22989433,0.19729602,0.2252692,0.24855003,0.28180742
961,영농,0.18004932,0.12836151,0.12316171,0.10050735,0.19454536,0.19366407,0.12085923,0.1650633,0.11686583,0.10883489,0.060865343,0.17084125,0.12866513,0.17214555,0.118267566,0.12697965,0.11616449,0.10815068,0.09309564,0.16098636,0.1768764,0.24071859,0.17430368,0.21283548,0.1359511,0.21809676,0.11373907
962,제주시,0.21703845,0.2032728,0.24703604,0.21737227,0.20785913,0.23616983,0.2462297,0.21113837,0.22646803,0.22560772,0.18712275,0.13392735,0.21707627,0.18348703,0.21726722,0.2601476,0.23836453,0.14476082,0.18556839,0.17965394,0.11966626,0.2012349,0.28340632,0.22616525,0.12668318,0.24203056,0.28457865
963,신화,0.19494832,0.23266971,0.2025657,0.16985132,0.13089845,0.20256546,0.21878633,0.16062388,0.1506696,0.23593956,0.16046111,0.22044356,0.18315533,0.18247715,0.20472282,0.22508325,0.27855992,0.20282233,0.2694972,0.27525607,0.2564871,0.20170897,0.19739826,0.3175723,0.25748485,0.2427799,0.26018316
964,아리랑,0.21962795,0.17904526,0.13295805,0.1287914,0.109753884,0.15836145,0.1579912,0.18511753,0.1451389,0.13500248,0.15658286,0.20963007,0.22247353,0.13537054,0.14757952,0.19328725,0.18393806,0.17952219,0.24589539,0.23958501,0.19574222,0.25456175,0.23416796,0.16885102,0.19344597,0.16624075,0.17447305
965,아트,0.1495577,0.2531178,0.16771862,0.12417069,0.047350213,0.19677338,0.15618259,0.19101547,0.14152274,0.11345118,0.04487327,0.18119618,0.1613751,0.21368614,0.18026511,0.23041584,0.15721753,0.46329516,0.2631269,0.31480038,0.2067181,0.26393357,0.20395932,0.24612607,0.43965706,0.1750673,0.17645666
966,안전,0.25961667,0.3008921,0.16558611,0.1661937,0.10342853,0.23572563,0.07416734,0.18898886,0.22361533,0.070719,0.13413703,0.124924764,0.23245785,0.17968266,0.26507354,0.20725924,0.08652139,0.16280967,0.16007759,0.35070646,0.2666101,0.33506006,0.21471694,0.23161598,0.17356455,0.24241996,0.22342294
967,승마,0.2960367,0.3112954,0.26973757,0.28430676,0.17713845,0.2692962,0.25401777,0.23886526,0.27218765,0.23917694,0.19437537,0.09610908,0.19920447,0.36351258,0.2162561,0.2938186,0.12496215,0.17908147,0.2682221,0.38185525,0.2914523,0.4831102,0.2886278,0.18533832,0.11132681,0.26304805,0.3601101
968,여가,0.22981969,0.15558463,0.2119206,0.15893991,0.16846514,0.30048302,0.20015432,0.29220515,0.22300711,0.19219185,0.14533463,0.1546029,0.29280007,0.22412418,0.37778172,0.2079211,0.17162922,0.14245535,0.12148215,0.21547598,0.26606554,0.25533968,0.21100551,0.24630162,0.08439916,0.31666225,0.2834691
969,오렌지,0.16709937,0.14879894,0.17164598,0.21061024,0.09356453,0.13669327,0.12647638,0.1335031,0.1124813,0.20576248,0.14649379,0.21345247,0.082981534,0.21943735,0.20616345,0.14197066,0.12448696,0.078399144,0.16498783,0.19637452,0.13940017,0.1434476,0.11100555,0.20866778,0.11859001,0.22039275,0.063610315
970,오름,0.23891383,0.25694725,0.23558784,0.24180716,0.171176,0.24119355,0.20965499,0.2293143,0.25522453,0.23667862,0.21464175,0.16487253,0.25262168,0.33679646,0.24596879,0.29089448,0.26022035,0.16473062,0.23808071,0.23296621,0.1159906,0.17506729,0.2448986,0.19013211,0.17533895,0.28232014,0.40559447
971,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
972,올레,0.22313958,0.23172718,0.24865179,0.2589144,0.16341202,0.25179115,0.28410646,0.24076381,0.3211723,0.27465785,0.20114806,0.18118721,0.22448616,0.24368888,0.226841,0.2689796,0.194121,0.11913527,0.2109814,0.25675935,0.14655259,0.23871836,0.28635085,0.24857043,0.10616543,0.23288687,0.36268222
973,우리,0.41745275,0.36616507,0.373657,0.36688763,0.28785694,0.36857867,0.2426455,0.32294387,0.39787272,0.42229056,0.35887545,0.4154914,0.21501012,0.25280592,0.30064857,0.25808775,0.1828812,0.16696037,0.22185868,0.19222139,0.14376435,0.32614303,0.26400554,0.18999399,0.18087243,0.2924248,0.32272106
974,디,0.10928468,0.15184428,0.16005453,0.15774463,0.12894128,0.15103368,0.13503495,0.12091593,0.16907516,0.21604645,0.20379637,0.33426794,0.08143756,0.13512152,0.06681493,0.12755492,0.16332276,0.07135989,0.18378311,0.2081525,0.11907899,0.18809193,0.1671165,0.1491479,0.12072154,0.097927354,0.23020726
975,잠수함,0.27240923,0.29095024,0.25996816,0.3246258,0.14674997,0.25967193,0.21226835,0.28864405,0.26526165,0.23982471,0.15244098,0.19651347,0.34966207,0.31347162,0.19963968,0.28255355,0.05895726,0.12613323,0.29271895,0.40272498,0.20662516,0.3330024,0.21602115,0.16974881,0.21520689,0.30487603,0.2589291
976,쥬티,0.20321873,0.23336726,0.23955336,0.22246969,0.26421258,0.22769582,0.20745468,0.2511614,0.27640796,0.28468356,0.2388641,0.27098796,0.25727016,0.25111142,0.27713424,0.2589904,0.26596898,0.32028523,0.24952713,0.37523657,0.29561812,0.24699986,0.27537405,0.24459335,0.30197453,0.274009,0.25765157
977,참숯,0.26839978,0.26328322,0.13988942,0.1943538,0.15862568,0.26449272,0.23612516,0.1764255,0.16959631,0.14597018,0.14563793,0.10720415,0.16799279,0.14725521,0.2144998,0.15064742,0.17709512,0.10340689,0.21697873,0.22672418,0.17508832,0.19654712,0.19736454,0.16400358,0.15809079,0.24497499,0.19260882
978,친구,0.45139283,0.45576695,1.0,0.41585225,0.4622452,0.47025737,0.5956599,0.4169597,0.47724825,0.35821697,0.36129278,0.27464387,0.13160901,0.3296882,0.28205913,0.26054275,0.18484792,0.16401613,0.16848892,0.24189503,0.11832019,0.2941827,0.3068725,0.25255755,0.20082913,0.21949992,0.33370078
979,카약,0.28896484,0.361745,0.28488442,0.33630574,0.20102453,0.2875134,0.16956691,0.3560384,0.34380066,0.28141505,0.19316539,0.1884644,0.23623206,0.35446307,0.17194895,0.23572907,0.10334653,0.15647699,0.13142607,0.40133163,0.23907652,0.37367448,0.32999355,0.24107683,0.19373527,0.22451341,0.32546008
980,컨트리클럽,0.20289257,0.16696668,0.12017496,0.16566637,0.058725733,0.18567127,0.1193928,0.17103614,0.08366722,0.08804263,0.088478446,0.043174848,0.23843634,0.22630948,0.2386163,0.20948905,0.19691923,0.1685391,0.19694485,0.22897989,0.24376562,0.18127403,0.2689737,0.14140533,0.121329375,0.35067686,0.18283443
981,토종,0.31561095,0.3624403,0.3500917,0.24338718,0.27041033,0.31656897,0.334868,0.2672066,0.25901082,0.27365616,0.18385908,0.21674427,0.2019208,0.23220548,0.21238548,0.2721912,0.19473888,0.14331394,0.182441,0.18142188,0.112347744,0.30594403,0.25085676,0.19502261,0.15587747,0.3000915,0.2703219
982,통나무,0.23508205,0.27284887,0.18928865,0.24083072,0.20004342,0.3379808,0.16098887,0.2961376,0.23037608,0.16152126,0.16772383,0.16664645,0.2564089,0.2309663,0.30140275,0.19629943,0.122093454,0.082201004,0.13882072,0.24217269,0.10935344,0.2595743,0.16585706,0.17629424,0.15489073,0.25126725,0.28848022
983,주파,0.22697848,0.25715035,0.18039487,0.19262391,0.11634913,0.2347611,0.19308966,0.26206058,0.28735226,0.21344364,0.20143601,0.24445568,0.21911599,0.21704993,0.31381512,0.14210445,0.091048256,0.15468445,0.18659294,0.41120917,0.3240711,0.28853726,0.2683913,0.1584787,0.17361504,0.2381647,0.30879295
984,판타지,0.2075656,0.28215438,0.19291045,0.21702528,0.08966379,0.20054169,0.12669602,0.34034336,0.183741,0.24867554,0.11947723,0.2345862,0.23557425,0.36486608,0.23122041,0.28842306,0.18519123,0.3156355,0.29562783,0.37506264,0.25617197,0.26698813,0.16283819,0.21098205,0.406249,0.3137573,0.25347173
985,플래티늄,0.19601583,0.24223177,0.26363853,0.29488865,0.16689262,0.2950328,0.27839014,0.23383561,0.27408123,0.25250143,0.28172517,0.24763706,0.23058707,0.28917575,0.25262073,0.31314567,0.23439413,0.2100629,0.27411416,0.26798898,0.21778497,0.27399054,0.35512823,0.30547488,0.17671868,0.2935698,0.28180093
986,한라,0.15740886,0.21860595,0.23576021,0.12982932,0.117307834,0.14011177,0.18802823,0.1300585,0.20299815,0.16856045,0.2280513,0.116888,0.18668984,0.18879165,0.18939726,0.28510237,0.13576934,0.17872478,0.16151819,0.13021128,0.08446488,0.15366808,0.23803225,0.24369504,0.117826216,0.25989234,0.27547276
987,해양,0.11131023,0.1698249,0.151841,0.16400108,0.05849906,0.17401421,0.15340865,0.14890465,0.12514648,0.07889192,0.15015663,0.1878513,0.29538828,0.18416159,0.20631266,0.22758457,0.14522134,0.25142807,0.21858433,0.35924202,0.33722934,0.30956966,0.18247324,0.18880334,0.20417774,0.2782331,0.23898154
988,해양,0.11131023,0.1698249,0.151841,0.16400108,0.05849906,0.17401421,0.15340865,0.14890465,0.12514648,0.07889192,0.15015663,0.1878513,0.29538828,0.18416159,0.20631266,0.22758457,0.14522134,0.25142807,0.21858433,0.35924202,0.33722934,0.30956966,0.18247324,0.18880334,0.20417774,0.2782331,0.23898154
989,힐,0.2273181,0.22923724,0.17432688,0.17494605,0.115608014,0.25098687,0.23885612,0.1782882,0.17158744,0.14444563,0.13124204,0.12893978,0.24071959,0.26318952,0.24501865,0.18296632,0.17574826,0.09900444,0.24551553,0.2826654,0.19506516,0.17082036,0.22274694,0.23493245,0.18597391,0.3127678,0.23804541
990,힐링,0.31967807,0.3181426,0.2806098,0.2944082,0.18038353,0.35894814,0.2664213,0.3921696,0.31487328,0.22224005,0.20233563,0.20722325,0.39744568,0.40664178,0.48386222,0.27386,0.24693748,0.20175892,0.26657468,0.36011952,0.20332742,0.35652953,0.4193565,0.2732517,0.22649014,0.43406355,0.5006926
991,조선,0.115154356,0.05909802,0.07244047,0.08717583,0.103337064,0.091452524,0.13983375,0.062020473,0.11980678,0.09555559,0.14248528,0.09491654,0.11828845,0.122034036,0.11776992,0.07850847,0.16860026,0.20404844,0.08447705,0.049116462,0.12492686,0.04939007,0.11908901,0.045281712,0.15810917,0.1273811,0.09977187
992,수리,0.1655781,0.049108155,0.07209476,0.05626727,0.16069674,0.14325395,0.14741702,0.06799084,0.092505045,0.13337435,0.08185455,0.047058627,0.17881867,0.14157254,0.17243758,0.13090426,0.12232475,0.12723093,0.1796193,0.06857146,0.10464986,0.16865905,0.17793915,0.1301923,0.14863878,0.120197274,0.15730977
993,조안,0.23904103,0.28272432,0.25716543,0.22931072,0.14961919,0.23886195,0.2578948,0.27630043,0.16501147,0.13982858,0.11709009,0.21439734,0.19046244,0.26693898,0.17613946,0.18655033,0.27881896,0.3780109,0.39016482,0.31444705,0.25459772,0.25608426,0.17968214,0.31606394,0.42199957,0.3044777,0.19284949
994,조은,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,조이,0.26335502,0.32445726,0.33867002,0.2547383,0.2131137,0.26371738,0.24701598,0.23599291,0.2575341,0.17705745,0.1465685,0.26865974,0.10431738,0.28991055,0.20391698,0.1537042,0.063322306,0.12104984,0.12722217,0.39147452,0.31646118,0.29276678,0.18813184,0.32363772,0.14218204,0.17483415,0.21890587
996,구락부,0.16326448,0.11199409,0.16895065,0.115718514,0.22550604,0.17953873,0.17719615,0.1600264,0.10462272,0.07300501,0.15480708,0.18099025,0.19915563,0.08101424,0.124349564,0.22109064,0.26993728,0.3904348,0.27238113,0.21565257,0.23784274,0.16862436,0.15709125,0.2144469,0.24509639,0.2069447,0.07094724
997,만세,0.17751361,0.172173,0.1562182,0.18413813,0.12341127,0.16588059,0.22753742,0.16702366,0.19786826,0.2392481,0.1507574,0.13059491,0.10156341,0.09712258,0.18232799,0.17123225,0.28017315,0.11396429,0.15415311,0.10587601,0.066315144,0.084982574,0.19842052,0.16287473,0.12655601,0.083090134,0.20892307
998,비석,0.064078555,0.12524703,0.084578246,0.1021642,0.17402662,0.09844316,0.12728998,0.16209263,0.07655187,0.11903559,0.17417416,0.07946044,0.18641701,0.18867345,0.11488045,0.29641998,0.36501068,0.14378433,0.19468856,0.06868479,0.11823465,0.11292176,0.089786366,0.12665603,0.1634247,0.18856761,0.18463206
999,중학,0.14056702,0.16110379,0.12994874,0.031929806,0.23038565,0.14136738,0.13793683,0.09794722,0.13019,0.05933959,0.14800453,0.2134671,0.19045231,0.12874272,0.118930794,0.27341932,0.28523293,0.4110958,0.28216717,0.108032584,0.23135915,0.18601844,0.1516233,0.16520593,0.210841,0.268049,0.123266645
1000,족은,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,족은,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,족은,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,존자,0.27666187,0.25042045,0.27986687,0.25646606,0.36945423,0.26769283,0.28030863,0.2857879,0.2784472,0.2871763,0.24887109,0.28032684,0.2801892,0.29533774,0.23593867,0.28456026,0.27851653,0.28480357,0.23783249,0.33747074,0.25546473,0.26980504,0.27521077,0.2544336,0.29945266,0.2603482,0.2554931
1004,종남,0.27614942,0.14066651,0.23430711,0.14365572,0.38442355,0.2203806,0.28138775,0.24543217,0.21606053,0.23775136,0.2051064,0.12781456,0.21751511,0.15413776,0.1732956,0.25244895,0.27691337,0.10501533,0.1746512,0.047143303,0.014400091,0.13315552,0.2600345,0.11457613,0.071449384,0.20281269,0.25407743
1005,주정,0.16230187,0.13460994,0.17743528,0.119304895,0.18645479,0.19721155,0.23664749,0.14538564,0.18228388,0.15621445,0.1752691,0.1119803,0.09180644,0.1444126,0.27317774,0.1930258,0.25612774,0.07944933,0.23495615,0.10132236,0.06730513,0.23818773,0.16292587,0.1636129,0.14812222,0.1990215,0.174949
1006,중문,0.28105685,0.26768112,0.2758102,0.29944023,0.16019055,0.23759693,0.23024236,0.22822791,0.2479437,0.19065493,0.12663695,0.10015351,0.18944208,0.267941,0.21141575,0.2192108,0.15139705,0.14330894,0.21821254,0.26866835,0.23344606,0.24639538,0.27549034,0.24217923,0.117801026,0.1989468,0.2854759
1007,미로,0.2391774,0.32064003,0.20711905,0.20631906,0.09822808,0.26649764,0.16849318,0.3202262,0.2375355,0.2285069,0.22087279,0.20482805,0.166792,0.2540818,0.17799942,0.31273514,0.24412371,0.14180595,0.28260258,0.32096663,0.13187769,0.28686842,0.1477021,0.14852569,0.19891605,0.2365719,0.26196364
1008,색달,0.23007672,0.27384785,0.27364215,0.24915588,0.14632191,0.22134596,0.24508125,0.20324953,0.21106896,0.18464899,0.17021587,0.12935899,0.18563014,0.26287052,0.20003554,0.21259956,0.17747813,0.17233792,0.24615541,0.23364915,0.2356961,0.17960307,0.25775525,0.21707425,0.15601793,0.23819773,0.28886008
1009,승마,0.2960367,0.3112954,0.26973757,0.28430676,0.17713845,0.2692962,0.25401777,0.23886526,0.27218765,0.23917694,0.19437537,0.09610908,0.19920447,0.36351258,0.2162561,0.2938186,0.12496215,0.17908147,0.2682221,0.38185525,0.2914523,0.4831102,0.2886278,0.18533832,0.11132681,0.26304805,0.3601101
1010,카라반,0.14192198,0.19922522,0.20849495,0.32282662,0.1407865,0.30472207,0.13979483,0.2447351,0.24146265,0.2130535,0.17944574,0.2093353,0.17358673,0.2686358,0.22697736,0.2538511,0.15181972,0.19928366,0.22656584,0.23990428,0.20844044,0.26214987,0.27190167,0.18223551,0.15639131,0.23573852,0.22559975
1011,컨트리클럽,0.20289257,0.16696668,0.12017496,0.16566637,0.058725733,0.18567127,0.1193928,0.17103614,0.08366722,0.08804263,0.088478446,0.043174848,0.23843634,0.22630948,0.2386163,0.20948905,0.19691923,0.1685391,0.19694485,0.22897989,0.24376562,0.18127403,0.2689737,0.14140533,0.121329375,0.35067686,0.18283443
1012,중앙,0.11590001,0.103634655,0.06638878,0.102591306,0.06801433,0.12055404,0.104542434,0.002835039,0.14549187,-0.008625031,0.023046616,0.102663115,0.13311349,0.046530887,0.14309241,0.1538344,0.07203959,0.20811917,0.19901547,0.11793462,0.16285938,0.10888058,0.09040945,0.13630801,0.1825512,0.13627084,0.12866265
