,장소,부모님,아이,친구,커플,친척,가족,지인,연인,혼자,둘,셋,넷
191,돈내,0.2899481,0.29718614,0.38970438,0.32763872,0.28512305,0.27077073,0.42812392,0.20900258,0.3509146,0.2954845,0.2547762,0.2791564
192,자연휴양림,0.19197603,0.22188237,0.21079257,0.14536124,0.14005744,0.28773314,0.23444444,0.22261246,0.21182214,0.1663082,0.16046737,0.16669223
193,서귀,,,,,,,,,,,,
194,점보,0.38945243,0.37106997,0.3237563,0.34198445,0.17984653,0.38348615,0.2989928,0.30991098,0.29816455,0.3258906,0.27602452,0.37469107
195,제주,0.3443678,0.31716934,0.2932077,0.23242766,0.19678059,0.33901587,0.33037695,0.2830096,0.2847068,0.2667905,0.26203644,0.17455456
196,목관,0.15627328,0.1304029,0.11304065,0.06936219,0.1258081,0.17917323,0.15233868,0.18088377,0.13487414,0.11491937,0.07921186,0.07837421
197,추자도,0.21087858,0.18510938,0.12451725,0.1647827,0.15866742,0.17907956,0.25479048,0.14810467,0.24222763,0.22367215,0.1144096,0.17059672
198,도로,0.21435869,0.23303747,0.22050194,0.20106879,0.15407234,0.209937,0.2292217,0.25479072,0.26666993,0.20393535,0.14282477,0.09058663
199,교래,,,,,,,,,,,,
200,금악,0.16606049,0.16994853,0.18668576,0.18745157,0.15181415,0.121557325,0.23841256,0.17709596,0.21415475,0.16638327,0.20381373,0.12749155
201,논짓물,0.29254448,0.2921913,0.26453322,0.19693759,0.17881511,0.25154954,0.3323627,0.17866115,0.23510826,0.21987107,0.18958974,0.15411928
202,북촌,0.20913142,0.21018593,0.2100398,0.21035072,0.19215715,0.22789837,0.21437469,0.24479647,0.17290941,0.16592182,0.14690718,0.10069977
203,해변,0.22705083,0.27449077,0.25108665,0.24372381,0.18764454,0.23631626,0.26589057,0.2867541,0.26383746,0.27798593,0.19950008,0.19527721
204,서귀,,,,,,,,,,,,
205,연화,0.16485521,0.16731615,0.10169724,0.1466557,0.10265483,0.124754876,0.1227337,0.2034705,0.14195885,0.15941197,0.12837529,0.08796193
206,잠수함,0.30188668,0.29515725,0.25423315,0.29040855,0.16209404,0.27215713,0.2067566,0.26588288,0.24170524,0.24181794,0.14439398,0.17750692
207,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
208,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
209,유리,0.12203534,0.24020962,0.14120081,0.15589814,0.022771506,0.14648479,0.12198609,0.16547976,0.14362143,0.14836726,0.09611018,0.090143174
210,판포,0.2112597,0.2137965,0.23328218,0.24849096,0.20325282,0.28232068,0.25528648,0.21986443,0.19582546,0.28600222,0.24285951,0.17553754
211,엄리돌,0.2710369,0.31881544,0.3095085,0.2907575,0.21462394,0.28428257,0.33044526,0.31310976,0.3271047,0.29092672,0.22098233,0.26328957
212,노루,0.18472098,0.25567213,0.26971957,0.15760913,0.16138706,0.12899844,0.19657001,0.17259677,0.25751987,0.26427388,0.20223773,0.1599718
213,성당,0.19904144,0.14272822,0.13398823,0.17454031,0.14026403,0.15683231,0.13505034,0.1586653,0.081881166,0.113290176,0.09106528,0.11191006
214,물찻,0.21972758,0.23213354,0.20300806,0.1572389,0.16638097,0.24312449,0.27584514,0.1617153,0.21568033,0.1439207,0.1505819,0.10606473
215,상효,0.2332692,0.26154122,0.22042342,0.20810756,0.14064059,0.26808682,0.2280451,0.22400706,0.25879133,0.20279503,0.14108342,0.19692244
216,새섬,0.22248872,0.23266558,0.18626064,0.1756109,0.104730055,0.21196914,0.18590978,0.29198954,0.23332709,0.21854192,0.20227902,0.09971012
217,섶섬,0.15360513,0.1923349,0.26309854,0.20824504,0.121574774,0.21058188,0.23998022,0.25385138,0.19108054,0.15194629,0.14967842,0.07008743
218,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
219,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
220,최남,0.23335652,0.26339826,0.24879079,0.28040338,0.1908902,0.25282767,0.27930737,0.27741632,0.22850212,0.21545118,0.18134259,0.21426055
221,생태,0.1670745,0.24777949,0.19499803,0.16392718,0.06565444,0.2016212,0.22047701,0.17719169,0.20692305,0.14328708,0.15034363,0.14292431
222,건강,0.26147538,0.2369182,0.16979396,0.08487103,0.14965525,0.19093904,0.14614452,0.16486317,0.14603893,0.074099526,0.08652646,0.19811156
223,공천,0.06136975,0.09262921,0.08666187,0.08841482,0.19099633,0.1546211,0.21042214,0.1094363,0.10600136,0.11173511,0.16507834,0.12147792
224,돈내,0.2899481,0.29718614,0.38970438,0.32763872,0.28512305,0.27077073,0.42812392,0.20900258,0.3509146,0.2954845,0.2547762,0.2791564
225,렛츠런,0.27673835,0.25838512,0.28876165,0.23615716,0.19197085,0.28694466,0.33097124,0.26337492,0.2395364,0.21478523,0.18036115,0.18782903
226,문섬,,,,,,,,,,,,
227,탄산,0.2347458,0.23256636,0.19961683,0.21835274,0.130579,0.21822768,0.19225869,0.18316932,0.22761708,0.19692704,0.18411034,0.15551327
228,화해,0.24672616,0.13027683,0.18669713,0.15689357,0.26085934,0.22523491,0.18637031,0.19239801,0.114021935,0.24439839,0.14443323,0.17925683
229,소정방폭포,0.20955673,0.28088403,0.27762467,0.17641842,0.15962699,0.19566938,0.27656904,0.28144377,0.239647,0.20355318,0.16716251,0.12903269
230,신비의도로,0.37096044,0.39833602,0.30501685,0.23628685,0.20978707,0.32107696,0.30949992,0.2795899,0.2973172,0.25973308,0.23481989,0.21093808
231,위미항,0.17750297,0.28630581,0.2357966,0.23980284,0.17828351,0.23354554,0.33773506,0.19084623,0.18236884,0.23204598,0.1815227,0.19151105
232,별빛,0.17681353,0.23169586,0.20953915,0.24978247,0.0094080195,0.25625235,0.17188856,0.29740658,0.20629056,0.25286782,0.19328636,0.18637635
233,센트럴,0.1861107,0.20452657,0.18292798,0.20426843,0.12887657,0.19181645,0.14313424,0.20327035,0.14394295,0.12782131,0.12116389,0.14873868
234,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
235,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
236,해안,0.2052278,0.23007375,0.21094507,0.20824778,0.18103774,0.22531056,0.28817594,0.30247885,0.21223736,0.23094976,0.1709095,0.1728783
237,꼬메,0.27061486,0.2608538,0.30341035,0.26107627,0.24442828,0.30282897,0.31706196,0.27107525,0.3385194,0.31496027,0.29887447,0.23580444
238,금능,0.25463447,0.29053372,0.32947496,0.26822284,0.23247448,0.2834681,0.26485148,0.23783356,0.20855245,0.2921433,0.19322166,0.20509088
239,낙천,0.22675104,0.21668977,0.18608977,0.154987,0.16823909,0.23523761,0.258788,0.2804351,0.21101797,0.22674236,0.13520694,0.09876619
240,도두항,0.27934572,0.26993263,0.24185723,0.24998927,0.15846457,0.2622993,0.22379276,0.30012476,0.18161312,0.30115366,0.14264992,0.08438121
241,신창,0.3286775,0.35378155,0.39112988,0.30009606,0.27803504,0.35917023,0.42060953,0.3283847,0.31442952,0.3376848,0.34356648,0.3025956
242,포구,0.17709284,0.19191298,0.21309318,0.17141515,0.16722521,0.19105685,0.34690696,0.23170024,0.18203974,0.21787322,0.13077196,0.11507656
243,자구,0.17934501,0.21724652,0.24790601,0.12151021,0.18395212,0.16111442,0.25992727,0.11889082,0.26071614,0.23885652,0.15729703,0.122118846
244,전농,0.21765018,0.2100308,0.23541707,0.23213549,0.14103755,0.17844577,0.19327956,0.22871912,0.22978863,0.19509988,0.22104198,0.16823746
245,도립,0.10075119,0.14921504,0.089562684,0.09041294,0.04749534,0.22726512,0.15426254,0.13763785,0.15205665,0.08291355,0.009096695,0.05542627
246,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
247,톨칸,0.25244674,0.286021,0.22150648,0.20780604,0.13131522,0.2769683,0.23358501,0.28243813,0.2454894,0.2948014,0.21596181,0.14035141
248,한림,0.21440057,0.2018845,0.22694048,0.16083767,0.1232196,0.16828974,0.21488507,0.12794103,0.14681178,0.20179904,0.15549101,0.07674497
249,고내,,,,,,,,,,,,
250,국립,0.0881286,0.14191641,0.1533392,0.06350686,0.08828015,0.18612984,0.111234576,0.14910096,0.12949625,0.09785181,0.06685484,0.10461999
251,그랑블루,0.28658557,0.3166001,0.2824434,0.3317587,0.19253033,0.355981,0.28094625,0.27238536,0.23205653,0.2863419,0.2736445,0.3026411
252,금속,0.12878549,0.25338554,0.14406249,0.17172004,0.0516059,0.12317003,0.15927368,0.17568055,0.12380436,0.123419166,0.037581664,0.23620695
253,사라봉,0.22887142,0.16231911,0.22263788,0.17780651,0.08914771,0.20723227,0.24785519,0.22345777,0.16199574,0.24348675,0.15407093,0.041494403
254,유람선,0.25902152,0.2473968,0.16086,0.18239035,0.09897663,0.24107227,0.18886176,0.29155996,0.14098105,0.20599699,0.08715966,0.10956981
255,문과,0.15676562,0.09835288,0.09140952,0.07325679,0.15159164,0.11262831,0.0891837,0.112286076,0.10865102,0.12506907,0.14456278,0.05618075
256,창리,0.16781434,0.14444883,0.17612803,0.19023679,0.1871549,0.21106637,0.25563374,0.20656398,0.12061501,0.18581256,0.1845105,0.10040705
257,영주산,0.15314354,0.17442682,0.1862034,0.14648065,0.22269711,0.21526134,0.28088015,0.17113617,0.22344264,0.26309675,0.19914249,0.19183284
258,저지,0.0992793,0.13188414,0.09181864,0.03567072,0.17846113,0.17422473,0.19056949,0.1449721,0.11831449,0.17291452,0.15225574,0.14378254
259,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
260,조랑말,0.23458764,0.34158584,0.28207773,0.25859153,0.11861342,0.22927149,0.2242384,0.2396923,0.24194153,0.29306126,0.14072722,0.14186555
261,사파리,0.20318466,0.3716802,0.2742781,0.20616844,0.089458406,0.24218768,0.19400617,0.29318118,0.17239144,0.17121598,0.10525078,0.13251917
262,화순,0.13688855,0.21914932,0.20100465,0.17055947,0.18411228,0.22741522,0.29978925,0.15375,0.15810183,0.22642066,0.15007538,0.15906143
263,곶자왈,0.18323573,0.25825965,0.22346757,0.14919052,0.19879226,0.21108946,0.2528074,0.23644014,0.20818219,0.19558132,0.13895842,0.109713346
264,그리스신화,0.3341022,0.43510002,0.32111385,0.2365881,0.19287995,0.35305786,0.22832525,0.3190738,0.2364878,0.2986966,0.1920827,0.23625052
265,누웨,0.19761434,0.2324074,0.1832491,0.17165717,0.14902773,0.22707862,0.2267036,0.19658446,0.20703316,0.20887563,0.2317718,0.27897263
266,대장금,0.3042816,0.24976164,0.19992775,0.25594646,0.1113863,0.27008903,0.31819466,0.332832,0.1997638,0.20210087,0.105339594,0.14642492
267,두맹,0.32616717,0.3379101,0.29400226,0.18912458,0.2905761,0.29692477,0.3447116,0.3002218,0.28267908,0.27809265,0.2724921,0.26731664
268,공원,0.17988634,0.2786442,0.23827136,0.1615715,0.085421786,0.24135825,0.20301515,0.28512532,0.21742982,0.12619627,0.10973428,0.14295517
269,조리,0.20268479,0.21624503,0.17259702,0.13187681,0.12286098,0.16623172,0.18230568,0.14476553,0.15954277,0.1881112,0.086683854,0.13460234
270,안돌,0.36545378,0.38202292,0.3887263,0.34728712,0.35173595,0.4111125,0.3992991,0.38568854,0.41820192,0.41016108,0.364698,0.2972408
271,실기,0.16741921,0.10719471,0.114327475,0.10692292,0.09761098,0.12491659,0.14375982,0.11760102,0.16178265,0.17207919,0.1304941,0.07414502
272,익스트림,0.2955026,0.45443785,0.28342104,0.36671466,0.04060833,0.27602544,0.15621515,0.39528757,0.2959976,0.25124592,0.16792649,0.29326108
273,국제,0.1594001,0.0845653,0.15650019,0.12754726,0.12690581,0.1498448,0.17598744,0.14159907,0.14862177,0.10279335,0.049287573,0.09369174
274,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
275,종달,0.24713333,0.25752723,0.23653519,0.20217177,0.18288681,0.20614311,0.2231192,0.18827978,0.23848712,0.19584408,0.1791488,0.21260025
276,천아,,,,,,,,,,,,
277,천왕사,0.26107663,0.14358915,0.17940581,0.25827312,0.22627708,0.23796852,0.26563114,0.1949065,0.18261474,0.16968754,0.09479404,0.047502305
278,청수,0.13416678,0.11402348,0.1682729,0.109211415,0.17779961,0.13695206,0.22274356,0.103145815,0.14881516,0.13327411,0.13361633,0.14785744
279,초콜릿,0.24439406,0.25112507,0.22129388,0.18143898,0.13279265,0.17902267,0.18267153,0.21375024,0.11643974,0.14856303,0.14224756,0.13337764
280,해맞,,,,,,,,,,,,
281,도로,0.21435869,0.23303747,0.22050194,0.20106879,0.15407234,0.209937,0.2292217,0.25479072,0.26666993,0.20393535,0.14282477,0.09058663
282,도순,0.22760351,0.2347149,0.24374452,0.20644653,0.32694107,0.30374068,0.32656568,0.21349911,0.25132868,0.22032863,0.24238944,0.28062123
283,민오,,,,,,,,,,,,
284,일손,0.24502805,0.22208412,0.19006793,0.1615939,0.39975566,0.27818233,0.24074778,0.21670671,0.20900401,0.21277776,0.18162224,0.18853301
285,번개,0.21758318,0.27765512,0.23311147,0.1683408,0.19041082,0.21534646,0.11489622,0.22721434,0.1918909,0.2260845,0.184663,0.2574913
286,도봉,0.2068739,0.182414,0.1908691,0.16604608,0.14698625,0.22659563,0.21142685,0.23783883,0.1774592,0.18693325,0.13436705,0.083955966
287,방진,0.09981413,0.18060434,0.10879628,0.10180825,0.10223271,0.15698424,0.20552799,0.13601513,0.091870755,0.089221016,0.06086791,0.11093463
288,비체,0.21292028,0.3181469,0.2801904,0.2539773,0.15722209,0.3156057,0.28383896,0.3171458,0.2542724,0.3042286,0.24690491,0.23279704
289,순례,0.19462633,0.1854102,0.15191457,0.23789212,0.14291139,0.2197294,0.19690765,0.20895763,0.20768377,0.13833034,0.0807503,0.14651352
290,신화,0.20869431,0.21997324,0.21888644,0.1331016,0.1899079,0.24331361,0.2321296,0.16833512,0.18048362,0.24319696,0.137403,0.21821514
291,아라리,0.19955581,0.23064485,0.17963102,0.17423493,0.13491304,0.21103448,0.1763528,0.110759646,0.18519571,0.19990031,0.21145397,0.2871955
292,도로,0.21435869,0.23303747,0.22050194,0.20106879,0.15407234,0.209937,0.2292217,0.25479072,0.26666993,0.20393535,0.14282477,0.09058663
293,이승,0.2023522,0.119314805,0.14638309,0.09077763,0.21216114,0.21960609,0.17575286,0.16888541,0.17837115,0.20029664,0.20693837,0.120251425
294,닥몰,0.19072092,0.18928039,0.19976518,0.119111076,0.22453704,0.19541667,0.27610502,0.12580836,0.21947724,0.25648242,0.25483066,0.1751894
295,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
296,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
297,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
298,골프장,0.1941132,0.16830696,0.19803292,0.2344825,0.114859544,0.20008194,0.22880352,0.16350128,0.15939248,0.08588848,0.10267576,0.09427573
299,진아,0.33295256,0.30393586,0.3303318,0.15634033,0.33227444,0.30137122,0.37435016,0.16063121,0.23321632,0.1969352,0.24637981,0.2675813
300,공화국,0.1119005,0.1811463,0.19273882,0.107177734,0.24205567,0.17029467,0.11104119,0.18373665,0.15374242,0.15434906,0.17352672,0.2040361
301,협재굴,0.29112184,0.2801391,0.2827646,0.23052847,0.1517505,0.26900023,0.26493824,0.22191168,0.23929727,0.2576959,0.18356612,0.13241743
302,화순,0.13688855,0.21914932,0.20100465,0.17055947,0.18411228,0.22741522,0.29978925,0.15375,0.15810183,0.22642066,0.15007538,0.15906143
303,화순,0.13688855,0.21914932,0.20100465,0.17055947,0.18411228,0.22741522,0.29978925,0.15375,0.15810183,0.22642066,0.15007538,0.15906143
304,강정,0.13030317,0.15984711,0.11791916,0.17857897,0.06267901,0.15761107,0.16566828,0.20109724,0.1587805,0.12522267,0.11110623,0.12591672
305,곽지,0.30928144,0.33955023,0.34532678,0.30008003,0.2960037,0.3106406,0.3368768,0.3269559,0.3475266,0.38426453,0.35356677,0.23415788
306,구좌,,,,,,,,,,,,
307,요트,0.25391212,0.24410641,0.23671362,0.28088847,0.14161381,0.26233536,0.20664263,0.24908379,0.23936571,0.23436919,0.17127243,0.12503
308,도로,0.21435869,0.23303747,0.22050194,0.20106879,0.15407234,0.209937,0.2292217,0.25479072,0.26666993,0.20393535,0.14282477,0.09058663
309,두산,0.17439066,0.18193537,0.13691196,0.16574955,0.052907348,0.14401925,0.1765116,0.1912981,0.17776945,0.17525573,0.17991817,0.2832958
310,로봇,0.20830184,0.24043545,0.21460636,0.15501365,0.0581852,0.13651735,0.16512589,0.15845053,0.16065988,0.14949651,0.09092383,0.22051558
311,등대,0.1914009,0.19671929,0.16414931,0.20349109,0.048652824,0.18104523,0.1659669,0.2839613,0.16901557,0.19415948,0.119540825,0.16054173
312,마린,0.19274297,0.23135975,0.23397249,0.28500703,0.118253484,0.20607483,0.16855523,0.14992587,0.13348481,0.20277566,0.16072442,0.3066918
313,무릉,0.12159917,0.14588508,0.1270483,0.15780015,0.20399912,0.1805611,0.2208054,0.17390019,0.17336437,0.098694496,0.12348545,0.13673882
314,문화,0.18664595,0.17534627,0.13189499,0.059592217,0.12245071,0.1675277,0.13978235,0.19775769,0.09523024,0.13067469,0.15467975,0.18527132
315,빌레못동굴,0.15528676,0.18265605,0.20899072,0.16092317,0.22202262,0.18671876,0.24935305,0.15106992,0.2046988,0.17779946,0.17541137,0.15977935
316,오름,0.25249785,0.25531417,0.25537345,0.22995919,0.17980579,0.24695718,0.24389881,0.23158738,0.27998677,0.2522158,0.19686733,0.1648911
317,산지천,0.17891455,0.19089662,0.14858706,0.11622808,0.07720848,0.15025964,0.22533827,0.16607407,0.08490449,0.15227285,0.06438078,0.11972839
318,생이,,,,,,,,,,,,
319,서건,,,,,,,,,,,,
320,서커스,0.24795422,0.24522907,0.20248702,0.17514068,0.1627932,0.27141654,0.0879994,0.3220151,0.1602565,0.20822391,0.12493315,0.178877
321,성읍,,,,,,,,,,,,
322,송당,0.19979966,0.16731298,0.19531767,0.15881193,0.255125,0.22656658,0.30664486,0.17853253,0.20483288,0.2119006,0.21321926,0.1855053
323,쉬리,0.26276776,0.3048542,0.23902105,0.26680502,0.16963321,0.29592472,0.25591633,0.3533703,0.20881478,0.20636661,0.2314184,0.16653353
324,싱게물,0.21918723,0.28618273,0.199227,0.1881985,0.13367511,0.2542144,0.2383524,0.26615387,0.22842535,0.2153506,0.18341906,0.11535776
325,엉알,,,,,,,,,,,,
326,엉알,,,,,,,,,,,,
327,원당,,,,,,,,,,,,
328,월평,0.17955798,0.184873,0.18836358,0.18182588,0.17920737,0.21404019,0.30192912,0.21665817,0.16277307,0.16228569,0.15017535,0.1872758
329,이호,0.20624577,0.282367,0.24504527,0.23330662,0.12610616,0.21953095,0.18004708,0.26181483,0.24409091,0.22829255,0.18962368,0.22939706
330,장전,0.1092629,0.13795513,0.14206055,0.15145887,0.09363353,0.06896759,0.120050386,0.17673749,0.19880107,0.15459949,0.16364865,0.11823918
331,전망대,0.20723411,0.21092163,0.18374094,0.1931225,0.087651685,0.20138918,0.23174945,0.24507484,0.2121146,0.1500429,0.19341063,0.12237833
332,추,0.08175382,0.044345304,0.035363786,0.06893791,0.105590865,0.11570023,0.13881892,0.112711996,0.048257843,0.13105974,0.05031842,0.05562592
333,하늘,0.19682136,0.23219621,0.20123112,0.21475199,0.15122102,0.23361768,0.18686375,0.23198749,0.18066633,0.265253,0.21940595,0.2110847
334,제지,0.15356211,0.23107873,0.14389506,0.13715746,0.30035537,0.19083154,0.20397277,0.18232882,0.2698468,0.20951325,0.20078696,0.28266853
335,조함,,,,,,,,,,,,
336,사슴,0.12003861,0.22637714,0.26131323,0.17009202,0.16612402,0.15275727,0.1826686,0.19882545,0.20534575,0.3018332,0.20653102,0.1829235
337,감귤,0.2913733,0.23995078,0.2652357,0.21819147,0.16045338,0.23260956,0.25501275,0.21304443,0.1987977,0.20853095,0.16764645,0.09093681
338,형제,0.20585214,0.16546556,0.19042927,0.18562412,0.33875883,0.27256137,0.15846144,0.21710864,0.12933618,0.22290604,0.16782951,0.20196909
339,5.,,,,,,,,,,,,
340,거슨,0.2681684,0.19931678,0.23650613,0.17586307,0.26011977,0.2538815,0.27888602,0.22973856,0.27640402,0.3189371,0.26382986,0.15621984
341,공원,0.17988634,0.2786442,0.23827136,0.1615715,0.085421786,0.24135825,0.20301515,0.28512532,0.21742982,0.12619627,0.10973428,0.14295517
342,검멀,,,,,,,,,,,,
343,포구,0.17709284,0.19191298,0.21309318,0.17141515,0.16722521,0.19105685,0.34690696,0.23170024,0.18203974,0.21787322,0.13077196,0.11507656
344,바람,0.22212663,0.28462693,0.2657214,0.19924194,0.17671694,0.23393328,0.24970216,0.2824313,0.31092346,0.31951156,0.25310308,0.14021006
345,김만덕,0.25395355,0.16509798,0.11821881,0.17013872,0.18278044,0.19908307,0.19657557,0.2029928,0.1891069,0.18713589,0.119381115,0.111524574
346,꽃썸,,,,,,,,,,,,
347,낙타,0.27942678,0.369828,0.3104246,0.25746396,0.24790084,0.23931427,0.19188276,0.23940293,0.3106767,0.29003066,0.14930421,0.23996757
348,높은,,,,,,,,,,,,
349,쉬굴,0.17753012,0.19099686,0.16032012,0.14720142,0.25647944,0.26491687,0.20974201,0.20801261,0.20246729,0.20374319,0.17552368,0.181392
350,단산,0.19952089,0.23264274,0.2100097,0.22904965,0.15644848,0.21700034,0.1823772,0.21548481,0.2800709,0.19276604,0.13949366,0.121915706
351,답다,0.39520544,0.36765262,0.39741397,0.36768946,0.4090731,0.3900871,0.39108884,0.38463116,0.4115985,0.40687525,0.34261477,0.36929926
352,대한민국,0.15704882,0.13295123,0.07639078,0.15007907,0.08248624,0.16350871,0.097626,0.0890924,0.13597755,0.10965779,0.14041352,0.19031298
353,돔베낭골,0.27441126,0.27343667,0.24924919,0.23022415,0.17315105,0.3052982,0.3661247,0.31652063,0.32847184,0.31370223,0.25797412,0.1909556
354,동거,0.19924152,0.1662516,0.24829932,0.22550164,0.33893567,0.23487832,0.25490457,0.25601724,0.19701171,0.3643823,0.22007352,0.14216647
355,동검,,,,,,,,,,,,
356,승마,0.3207761,0.30424082,0.2659274,0.25630212,0.14167568,0.25926548,0.17549138,0.21362525,0.28311142,0.25467288,0.18274778,0.103588074
357,명월성지,0.27798712,0.25650352,0.24638954,0.18076909,0.25302625,0.26483783,0.34175423,0.18970042,0.2607666,0.2934622,0.2286555,0.13305518
358,민오,,,,,,,,,,,,
359,보목,0.22136797,0.2081356,0.25633305,0.13669282,0.237946,0.21696739,0.30092132,0.17110752,0.22354543,0.20240112,0.19240038,0.15106943
360,북오,,,,,,,,,,,,
361,표선면,0.18694332,0.19318992,0.21983248,0.21860981,0.21592525,0.22842123,0.22819835,0.2152873,0.16766718,0.15011545,0.16184625,0.0886974
362,산지,0.07899353,0.16324183,0.15297417,0.05710134,0.07047187,0.10112138,0.24864064,0.062281724,0.13401383,0.14125657,0.079809405,0.11244194
363,서귀,,,,,,,,,,,,
364,성읍,,,,,,,,,,,,
365,조가비,0.17483139,0.25759566,0.2134038,0.18436542,0.06506848,0.21975693,0.20089579,0.26487005,0.19729237,0.21388188,0.15661073,0.19890782
366,송당,0.19979966,0.16731298,0.19531767,0.15881193,0.255125,0.22656658,0.30664486,0.17853253,0.20483288,0.2119006,0.21321926,0.1855053
367,진지,0.14869016,0.16053009,0.16466296,0.13651761,0.103700444,0.17538464,0.15446435,0.15209018,0.15968886,0.1664633,0.119734466,0.08452466
368,애월,0.25289428,0.26850832,0.30902678,0.2568124,0.24252954,0.24312939,0.22352225,0.21146564,0.31764725,0.21027924,0.24399877,0.17234215
369,액티브,0.19600369,0.2847065,0.20057519,0.16973598,0.106975086,0.20057362,0.19694772,0.21682484,0.14394976,0.18654194,0.18968317,0.22909345
370,어리,,,,,,,,,,,,
371,승마,0.3207761,0.30424082,0.2659274,0.25630212,0.14167568,0.25926548,0.17549138,0.21362525,0.28311142,0.25467288,0.18274778,0.103588074
372,덩물,0.26074457,0.26176336,0.23662272,0.2283235,0.17596734,0.25980055,0.22421116,0.28161207,0.22859398,0.20963225,0.14245757,0.14891794
373,용담,0.20177859,0.20253411,0.18561038,0.22395852,0.0960924,0.2497787,0.18835926,0.23957402,0.16705129,0.18850212,0.15866187,0.110314384
374,우도,0.25809976,0.2925707,0.24759655,0.23213497,0.11765814,0.23867434,0.22194135,0.27475116,0.27520412,0.27706322,0.15876457,0.17146632
375,월정,0.14595677,0.20252195,0.1922633,0.19872954,0.11693304,0.14755613,0.15518558,0.14454642,0.16164267,0.21395387,0.130667,0.15997756
376,포구,0.17709284,0.19191298,0.21309318,0.17141515,0.16722521,0.19105685,0.34690696,0.23170024,0.18203974,0.21787322,0.13077196,0.11507656
377,삼양동,0.18028793,0.20003031,0.19260712,0.12376191,0.19367822,0.22060464,0.32707244,0.20237906,0.17022258,0.16289501,0.094395384,0.05420562
378,돌,0.19700691,0.24578005,0.2207815,0.19020493,0.14407168,0.18895191,0.23406667,0.19412324,0.24838716,0.22882421,0.17411923,0.17736381
379,세계,0.18031776,0.135479,0.12857652,0.12434125,0.08630791,0.19049317,0.118871614,0.14805582,0.18422025,0.20168185,0.076174855,0.14745262
380,실탄,0.31472766,0.32482335,0.29645216,0.2574886,0.26200533,0.28124088,0.17248595,0.2655754,0.27012563,0.2145971,0.16409159,0.09895244
381,올레,0.22043127,0.22772892,0.23528601,0.22046569,0.15014826,0.2285834,0.30933702,0.22180253,0.32459676,0.2749496,0.18869482,0.15861298
382,청초,0.2742151,0.33187327,0.31385386,0.27616698,0.16642618,0.30252135,0.2295017,0.21833682,0.27901882,0.21429038,0.18658763,0.26048505
383,큰넓,,,,,,,,,,,,
384,해변,0.22705083,0.27449077,0.25108665,0.24372381,0.18764454,0.23631626,0.26589057,0.2867541,0.26383746,0.27798593,0.19950008,0.19527721
385,포레스트,0.22427645,0.3431183,0.25366682,0.20704123,0.07102556,0.26583987,0.24814723,0.3022297,0.16400956,0.1941463,0.1844918,0.18217227
386,철새,0.15521258,0.16731058,0.16323,0.15935297,0.13205603,0.19730484,0.26332605,0.19816637,0.13551372,0.06454349,0.063079566,0.04256936
387,협재,0.2580937,0.19221817,0.27602246,0.26291424,0.21991834,0.27008212,0.23819304,0.22245058,0.23103622,0.27433175,0.2051549,0.13609996
388,해안,0.2052278,0.23007375,0.21094507,0.20824778,0.18103774,0.22531056,0.28817594,0.30247885,0.21223736,0.23094976,0.1709095,0.1728783
389,승마,0.3207761,0.30424082,0.2659274,0.25630212,0.14167568,0.25926548,0.17549138,0.21362525,0.28311142,0.25467288,0.18274778,0.103588074
390,고산,0.09915449,0.15410635,0.13876386,0.114614606,0.17096743,0.1280621,0.17674327,0.12897515,0.16686422,0.13977343,0.098801374,0.1289908
391,곽지,0.30928144,0.33955023,0.34532678,0.30008003,0.2960037,0.3106406,0.3368768,0.3269559,0.3475266,0.38426453,0.35356677,0.23415788
