도시,식당이름,url,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9418341-Reviews-Mosal_Water-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9060573-Reviews-Geumbok_Village-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9356303-Reviews-Oneun_Jeong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8980305-Reviews-Islands_Cow_Na_I-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9078215-Reviews-Duru_Duru-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9042150-Reviews-Fisher_Jiri-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8885087-Reviews-Buji_Kkaeng_I-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d16763210-Reviews-Jeju_Kimmanbok_Aewol-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13963097-Reviews-Bada_Janchi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d15058820-Reviews-Yellow_Cafe-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9017564-Reviews-Gongcha-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9222312-Reviews-Tous_Les_Jours-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d7118119-Reviews-Dasi_Boesi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9099757-Reviews-Daemun_House_Fish_Jorim-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9252667-Reviews-Sunhui_Table-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8914805-Reviews-Beseukinra_Beans_31-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9051934-Reviews-Garae_Bean_Water-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9232261-Reviews-Uncle_Tong_Gimbap-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9395874-Reviews-Noodles_Ma_Ssim-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9087149-Reviews-Eong_Deong_Water_Cold_Raw_Fish_Soup-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9240753-Reviews-South_Sea_Sashimi_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d4033836-Reviews-Seonheulbangju_Halmeoni_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d12829041-Reviews-Jongdalri_And_Mama_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8995230-Reviews-Haru_One-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9155066-Reviews-Jeju_Story-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9360687-Reviews-Osyeon_Sashimi_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9077219-Reviews-Dunkin_Donuts-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9096555-Reviews-Dae_Oyster_Dae_Oyster_Oyster_Grill-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9163121-Reviews-Jinyeong_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d3934576-Reviews-Caffe_Bene_Jeju_Airport_Store-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9422851-Reviews-Mr_Pizza-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8935934-Reviews-Aewol_Fried_Gan-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9167298-Reviews-Jongdal_Female_Diver_Ui_House-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8831015-Reviews-Tastes_Jeju-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8886889-Reviews-Burger_King_Shinjeju_E_Mart-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9038868-Reviews-Hamheung_Noodles-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9161894-Reviews-Jinjin-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9316379-Reviews-Scorched_Rice_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9086839-Reviews-Eomeong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9262282-Reviews-Sea_Neun_Anbo_Yeoyo-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8915683-Reviews-Jjanggu_Bunsik-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d12011615-Reviews-Eomae_Heukdwaeji-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9037390-Reviews-Haewoljeong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8976807-Reviews-Inoue_Sushi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8933364-Reviews-A_Bang_Cafe-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9154456-Reviews-Jeju_Hal_Mang_Ome_Gi_Rice_Cake-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8970346-Reviews-Ieodo-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9411039-Reviews-Mireu_Ome_Gi_Rice_Cake-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d11621392-Reviews-Nangpun_Table-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9398045-Reviews-Manse_Noodles-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9974978-Reviews-Kokojjibong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8942647-Reviews-Angel_in_Us-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9337207-Reviews-Puju_Ok-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9154563-Reviews-Jeju_Kkakdugi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9441220-Reviews-Livestock_Sam_Daga-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9049745-Reviews-Gallery_Cafe-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9252910-Reviews-Sunok_I_Ne_Hae_Mountain_Water-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8957289-Reviews-House_Nagan_King_Prawn_Baramnan_Grilled_Clams-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8780295-Reviews-Tteulchae_Hoetjip-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d14997256-Reviews-Deadon-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13339821-Reviews-Halla_Chuksan_Jeongyuk_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8989113-Reviews-Hanra_Mountain_Pork-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9008232-Reviews-Hong_Pork-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8532310-Reviews-Jungchimang_Heotjip-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8587658-Reviews-Cafe_Dagumbaristar-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d4032470-Reviews-Gotgam_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d12485195-Reviews-Slslslow-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9392243-Reviews-No_Hyeong_Taste_Gimbap-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9268053-Reviews-Seon_Heul_Bangju_Grandma_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d12310661-Reviews-Bitte_Bitte-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9327465-Reviews-Pizza_Keulraeseu-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d21372109-Reviews-Steak_House-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8964707-Reviews-Hyeonga_Ne_Hangover_Cure_Soup_Bbyeo_Gam_Stew-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9206602-Reviews-Yun_Home_Meal-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13354810-Reviews-Yuko_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8931541-Reviews-3_Generations_Noodles_Hall-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13358315-Reviews-Haeoreum_Jeongyuk_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d3934562-Reviews-Caffe_Bene_Jeju_Gukgi_ro_Store-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8790413-Reviews-Seonjin_Hoetjip-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9168186-Reviews-Jongro3Ga_Pork_Back_Bone_Stew-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d7106370-Reviews-Cheongung_Heotjip-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d4033406-Reviews-Hokkaido-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d19649976-Reviews-Mapzzim-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9068069-Reviews-Dongmun_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9174743-Reviews-Keuru_a_Chang_Tai-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13006872-Reviews-Jongga_Jeonbok-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9218201-Reviews-Tokyo_Gurakbu-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13391852-Reviews-Sanjiro_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8944851-Reviews-Ara_Steamed_Bun-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d5122632-Reviews-Garden_of_Shara-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d4413978-Reviews-UFO_Cafe_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d23195515-Reviews-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9458257-Reviews-Yeonjeong_Sikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9116386-Reviews-Dim_Islands_9898-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9037605-Reviews-Haim_Ji_Noodles_Soup-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d23169490-Reviews-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8913012-Reviews-Bengdi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9111462-Reviews-Ddungddanji-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9375743-Reviews-Mun_Dog_Jar-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d17593192-Reviews-Taco_Massim-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9066074-Reviews-Glassland_Black_Pig-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9048974-Reviews-Gaet_Geot_I_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9176827-Reviews-Kim_Myungja_s_Oyster_Rice_Soup-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9344013-Reviews-O_Jjajang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d13006853-Reviews-Moriben-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d21511138-Reviews-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d20106584-Reviews-Jeju_Halal_Restaurant_Asalam-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d21072887-Reviews-Saebil-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9416417-Reviews-Mom_s_Touch-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9318519-Reviews-Paris_Baguette-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9310372-Reviews-Sam_Mi_Sashimi_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8862807-Reviews-Jeju_Badatkae_Naruteo-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9118183-Reviews-Dodu_Chinese_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9398041-Reviews-Manse_Noodles_Speciality-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d17838568-Reviews-Gonbab2-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8930969-Reviews-24_Hour_Noodles_Hall-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9262602-Reviews-Jeju_Haesang_Gongwon-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d14509345-Reviews-Gippeumine_Gamjatang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9063665-Reviews-Gimbap_Kim_Yeosane-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9609242-Reviews-Jeju_Malgeum-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8997168-Reviews-Heaven_Bon_Chicken-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8965122-Reviews-Hyeop_Jae_Today-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9297261-Reviews-Rich_Mango-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9292051-Reviews-Red_House_Chickens_Feet-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9396081-Reviews-Noodles_Tree-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9418260-Reviews-Morning_Heaven-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9085961-Reviews-Eojang_Gun-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d20324266-Reviews-Wasabi_Kitchen-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9425615-Reviews-Kimseu_Keoteulrit-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8887582-Reviews-Busan_Middle_Aged_Woman-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9443774-Reviews-Lotteria-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9262313-Reviews-Sea_Party-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9354770-Reviews-Olle_Pai-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d4032836-Reviews-Manmin_Shikdang-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9042103-Reviews-Fisher_Anssi-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d6352907-Reviews-The_Krispy-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8994771-Reviews-Hareubang_Bossam-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d20483426-Reviews-Under_The_Dam-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d17322487-Reviews-To_Island-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8922690-Reviews-Black_Pork_Village-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9339584-Reviews-Pyeong_Dae_Female_Diver_Village-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9334033-Reviews-Pork_Jijeong_Garden-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d19408259-Reviews-Jongdalrien-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9073932-Reviews-Droptop-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9196990-Reviews-Yeondong_Korean_Beef-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9418619-Reviews-Mother_Bread_House-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9003345-Reviews-Hogeundong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8891283-Reviews-Cafe_du_Dateu-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9340789-Reviews-Ra_Pore_Saryeo_Ni-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d16656480-Reviews-Guzasien-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d14948060-Reviews-Orda_Lounge-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9268961-Reviews-Seongbae_Ne_a_River_Bal-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9252922-Reviews-Sunpung_Hangover_Cure_Soup-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d19765973-Reviews-Nangppuri_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9309952-Reviews-Sam_Beonji_Sashimi_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d19595812-Reviews-Snakoo_Taka-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8914094-Reviews-Beomyang_Restaurant-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d15872239-Reviews-Jeju_Good_Fish-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d19649646-Reviews-Yiyun_Sonai_Noodles-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8918677-Reviews-Bi_Olle-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d17689456-Reviews-Pyoseon_Susan_Mart-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9247009-Reviews-Stone_Mi_Rong-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8936971-Reviews-Al_Ijeu_Wel-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8889685-Reviews-Cafe_100Peuro-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9324984-Reviews-Pinrandeu-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9072129-Reviews-Dragon_Palace_Ramen-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9329073-Reviews-Pizza_Won-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9301537-Reviews-River_Yangja-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9108113-Reviews-Ddeu_Re_Bi_Lamb-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8965120-Reviews-Hyeop_Jae_Rice_Cake_Banga-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d8965117-Reviews-Hyeop_Jae_Hall-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9451080-Reviews-Man_Islands_Rest_Room-Jeju_Jeju_Island.html,,,,,,,,,,
제주,,https://www.tripadvisor.co.kr/Restaurant_Review-g297885-d9055333-Reviews-Generous_Table-Jeju_Jeju_Island.html,,,,,,,,,,
